idx,params_1,params_2,params_3,params_4,fitness_1,fitness_2,hypervolume,gen
1,5.0,27.0,82.0,2.0,6.97291993,1090.0,11653.280765300002,2.0
2,5.0,176.0,56.0,2.0,6.59265979,2320.0,11653.280765300002,2.0
3,5.0,188.0,3.0,2.0,6.59527972,1910.0,11653.280765300002,2.0
4,5.0,125.0,8.0,2.0,6.70009348,1330.0,11653.280765300002,2.0
5,5.0,172.0,8.0,2.0,6.61740614,1800.0,11653.280765300002,2.0
6,5.0,176.0,7.0,2.0,6.60938357,1830.0,11653.280765300002,2.0
7,5.0,176.0,89.0,2.0,6.56482484,2650.0,11653.280765300002,2.0
8,4.0,27.0,2.0,2.0,8.08103283,290.0,11653.280765300002,2.0
9,5.0,9.0,60.0,1.0,7.30295905,710.0,11653.280765300002,2.0
10,5.0,27.0,82.0,1.0,7.01360497,1110.0,11653.280765300002,2.0
11,5.0,27.0,82.0,2.0,7.01711146,1090.0,11653.280765300002,2.0
12,5.0,27.0,82.0,2.0,7.01711146,1090.0,11653.280765300002,2.0
13,5.0,27.0,82.0,2.0,7.01711146,1090.0,11653.280765300002,2.0
14,5.0,173.0,89.0,2.0,6.60155542,2620.0,11653.280765300002,2.0
15,4.0,125.0,8.0,2.0,6.8103069,1330.0,11653.280765300002,2.0
16,4.0,125.0,8.0,2.0,6.8103069,1330.0,11653.280765300002,2.0
17,5.0,172.0,49.0,2.0,6.61145906,2210.0,11653.280765300002,2.0
18,5.0,172.0,49.0,2.0,6.61145906,2210.0,11653.280765300002,2.0
19,5.0,132.0,57.0,2.0,6.67099919,1890.0,11653.280765300002,2.0
20,5.0,173.0,56.0,2.0,6.61009107,2290.0,11653.280765300002,2.0
21,5.0,142.0,60.0,2.0,6.65524633,2020.0,11653.280765300002,2.0
22,5.0,188.0,81.0,2.0,6.58847999,2690.0,11653.280765300002,2.0
23,4.0,27.0,82.0,2.0,7.40298761,1090.0,11653.280765300002,2.0
24,5.0,183.0,60.0,2.0,6.61948763,2430.0,11653.280765300002,2.0
25,5.0,9.0,123.0,1.0,7.04127742,1340.0,11653.280765300002,2.0
26,4.0,188.0,8.0,2.0,6.72551163,1960.0,11653.280765300002,2.0
27,4.0,188.0,8.0,2.0,6.72551163,1960.0,11653.280765300002,2.0
0,5.0,9.0,60.0,2.0,7.36040626,690.0,11672.278497300002,3.0
1,5.0,9.0,60.0,2.0,7.36040626,690.0,11672.278497300002,3.0
2,5.0,27.0,82.0,2.0,6.97291993,1090.0,11672.278497300002,3.0
3,5.0,188.0,3.0,2.0,6.59527972,1910.0,11672.278497300002,3.0
4,5.0,125.0,8.0,2.0,6.70009348,1330.0,11672.278497300002,3.0
5,5.0,125.0,8.0,2.0,6.70009348,1330.0,11672.278497300002,3.0
6,5.0,172.0,8.0,2.0,6.61740614,1800.0,11672.278497300002,3.0
7,5.0,176.0,7.0,2.0,6.60938357,1830.0,11672.278497300002,3.0
8,5.0,176.0,89.0,2.0,6.56482484,2650.0,11672.278497300002,3.0
9,5.0,176.0,89.0,2.0,6.56482484,2650.0,11672.278497300002,3.0
10,4.0,27.0,2.0,2.0,8.08103283,290.0,11672.278497300002,3.0
11,5.0,9.0,60.0,1.0,7.30295905,710.0,11672.278497300002,3.0
12,5.0,9.0,60.0,1.0,7.30295905,710.0,11672.278497300002,3.0
13,4.0,114.0,8.0,2.0,6.84583871,1220.0,11672.278497300002,3.0
14,5.0,188.0,8.0,2.0,6.58675309,1960.0,11672.278497300002,3.0
15,4.0,27.0,81.0,2.0,7.31254164,1080.0,11672.278497300002,3.0
16,5.0,188.0,81.0,2.0,6.58847999,2690.0,11672.278497300002,3.0
17,4.0,125.0,8.0,2.0,6.8103069,1330.0,11672.278497300002,3.0
18,5.0,27.0,82.0,2.0,7.01711146,1090.0,11672.278497300002,3.0
19,5.0,80.0,89.0,2.0,6.77598853,1690.0,11672.278497300002,3.0
20,5.0,27.0,82.0,1.0,7.01360497,1110.0,11672.278497300002,3.0
21,5.0,188.0,2.0,2.0,6.61971953,1900.0,11672.278497300002,3.0
22,5.0,176.0,56.0,2.0,6.59265979,2320.0,11672.278497300002,3.0
23,4.0,167.0,6.0,2.0,6.74854564,1730.0,11672.278497300002,3.0
24,5.0,172.0,49.0,2.0,6.61145906,2210.0,11672.278497300002,3.0
25,4.0,125.0,8.0,2.0,6.8103069,1330.0,11672.278497300002,3.0
26,5.0,132.0,57.0,2.0,6.67099919,1890.0,11672.278497300002,3.0
27,5.0,27.0,82.0,1.0,7.01360497,1110.0,11672.278497300002,3.0
0,5.0,27.0,82.0,2.0,6.97291993,1090.0,12034.779446,4.0
1,5.0,27.0,82.0,2.0,6.97291993,1090.0,12034.779446,4.0
2,5.0,188.0,3.0,2.0,6.59527972,1910.0,12034.779446,4.0
3,5.0,125.0,8.0,2.0,6.70009348,1330.0,12034.779446,4.0
4,5.0,125.0,8.0,2.0,6.70009348,1330.0,12034.779446,4.0
5,5.0,172.0,8.0,2.0,6.61740614,1800.0,12034.779446,4.0
6,5.0,176.0,7.0,2.0,6.60938357,1830.0,12034.779446,4.0
7,5.0,176.0,89.0,2.0,6.56482484,2650.0,12034.779446,4.0
8,5.0,176.0,89.0,2.0,6.56482484,2650.0,12034.779446,4.0
9,5.0,176.0,89.0,2.0,6.56482484,2650.0,12034.779446,4.0
10,5.0,176.0,89.0,2.0,6.56482484,2650.0,12034.779446,4.0
11,5.0,176.0,89.0,2.0,6.56482484,2650.0,12034.779446,4.0
12,4.0,27.0,2.0,2.0,8.08103283,290.0,12034.779446,4.0
13,4.0,27.0,2.0,2.0,8.08103283,290.0,12034.779446,4.0
14,4.0,114.0,8.0,2.0,6.84583871,1220.0,12034.779446,4.0
15,5.0,188.0,8.0,2.0,6.58675309,1960.0,12034.779446,4.0
16,5.0,188.0,8.0,2.0,6.58675309,1960.0,12034.779446,4.0
17,5.0,36.0,82.0,2.0,6.93525058,1180.0,12034.779446,4.0
18,5.0,53.0,8.0,2.0,7.10611622,610.0,12034.779446,4.0
19,5.0,188.0,48.0,2.0,6.57967661,2360.0,12034.779446,4.0
20,5.0,9.0,8.0,2.0,8.33163964,170.0,12034.779446,4.0
21,5.0,27.0,81.0,2.0,7.02018149,1080.0,12034.779446,4.0
22,5.0,9.0,60.0,2.0,7.36040626,690.0,12034.779446,4.0
23,5.0,9.0,60.0,2.0,7.36040626,690.0,12034.779446,4.0
24,5.0,188.0,81.0,2.0,6.58847999,2690.0,12034.779446,4.0
25,4.0,125.0,8.0,2.0,6.8103069,1330.0,12034.779446,4.0
26,5.0,176.0,8.0,2.0,6.61273659,1840.0,12034.779446,4.0
27,5.0,27.0,82.0,2.0,7.01711146,1090.0,12034.779446,4.0
0,5.0,176.0,89.0,2.0,6.56482484,2650.0,12153.753605200001,5.0
1,5.0,176.0,89.0,2.0,6.56482484,2650.0,12153.753605200001,5.0
2,5.0,9.0,8.0,2.0,8.33163964,170.0,12153.753605200001,5.0
3,5.0,9.0,8.0,2.0,8.33163964,170.0,12153.753605200001,5.0
4,5.0,27.0,8.0,2.0,7.62343991,350.0,12153.753605200001,5.0
5,5.0,53.0,8.0,2.0,7.10611622,610.0,12153.753605200001,5.0
6,4.0,27.0,2.0,2.0,8.08103283,290.0,12153.753605200001,5.0
7,5.0,188.0,48.0,2.0,6.57967661,2360.0,12153.753605200001,5.0
8,5.0,125.0,8.0,2.0,6.70009348,1330.0,12153.753605200001,5.0
9,5.0,27.0,81.0,2.0,7.02018149,1080.0,12153.753605200001,5.0
10,5.0,172.0,8.0,2.0,6.61740614,1800.0,12153.753605200001,5.0
11,5.0,188.0,8.0,2.0,6.58675309,1960.0,12153.753605200001,5.0
12,4.0,27.0,2.0,2.0,8.08103283,290.0,12153.753605200001,5.0
13,5.0,53.0,8.0,2.0,7.10611622,610.0,12153.753605200001,5.0
14,4.0,114.0,8.0,2.0,6.84583871,1220.0,12153.753605200001,5.0
15,4.0,114.0,8.0,2.0,6.84583871,1220.0,12153.753605200001,5.0
16,5.0,125.0,8.0,2.0,6.70009348,1330.0,12153.753605200001,5.0
17,5.0,36.0,82.0,2.0,6.93525058,1180.0,12153.753605200001,5.0
18,5.0,188.0,3.0,2.0,6.59527972,1910.0,12153.753605200001,5.0
19,5.0,27.0,82.0,2.0,6.97291993,1090.0,12153.753605200001,5.0
20,5.0,172.0,8.0,2.0,6.61740614,1800.0,12153.753605200001,5.0
21,5.0,176.0,7.0,2.0,6.60938357,1830.0,12153.753605200001,5.0
22,5.0,36.0,82.0,2.0,6.93525058,1180.0,12153.753605200001,5.0
23,5.0,27.0,82.0,2.0,6.97291993,1090.0,12153.753605200001,5.0
24,5.0,188.0,8.0,2.0,6.58675309,1960.0,12153.753605200001,5.0
25,5.0,176.0,89.0,2.0,6.56482484,2650.0,12153.753605200001,5.0
26,5.0,176.0,89.0,2.0,6.56482484,2650.0,12153.753605200001,5.0
27,5.0,176.0,89.0,2.0,6.56482484,2650.0,12153.753605200001,5.0
0,5.0,176.0,89.0,2.0,6.56482484,2650.0,12208.2006564,6.0
1,5.0,176.0,89.0,2.0,6.56482484,2650.0,12208.2006564,6.0
2,5.0,9.0,8.0,2.0,8.33163964,170.0,12208.2006564,6.0
3,5.0,9.0,8.0,2.0,8.33163964,170.0,12208.2006564,6.0
4,5.0,27.0,2.0,2.0,8.01667084,290.0,12208.2006564,6.0
5,5.0,53.0,8.0,2.0,7.10611622,610.0,12208.2006564,6.0
6,5.0,7.0,40.0,2.0,7.54778363,470.0,12208.2006564,6.0
7,5.0,114.0,8.0,2.0,6.69621124,1220.0,12208.2006564,6.0
8,5.0,188.0,48.0,2.0,6.57967661,2360.0,12208.2006564,6.0
9,5.0,27.0,8.0,2.0,7.62343991,350.0,12208.2006564,6.0
10,5.0,27.0,74.0,2.0,6.98284256,1010.0,12208.2006564,6.0
11,5.0,172.0,8.0,2.0,6.61740614,1800.0,12208.2006564,6.0
12,5.0,108.0,8.0,2.0,6.73601982,1160.0,12208.2006564,6.0
13,5.0,27.0,82.0,2.0,6.97291993,1090.0,12208.2006564,6.0
14,5.0,188.0,8.0,2.0,6.58675309,1960.0,12208.2006564,6.0
15,5.0,53.0,8.0,2.0,7.10611622,610.0,12208.2006564,6.0
16,5.0,27.0,8.0,2.0,7.62343991,350.0,12208.2006564,6.0
17,5.0,188.0,3.0,2.0,6.59527972,1910.0,12208.2006564,6.0
18,5.0,176.0,7.0,2.0,6.60938357,1830.0,12208.2006564,6.0
19,5.0,172.0,8.0,2.0,6.61740614,1800.0,12208.2006564,6.0
20,5.0,27.0,82.0,2.0,6.97291993,1090.0,12208.2006564,6.0
21,5.0,188.0,8.0,2.0,6.58675309,1960.0,12208.2006564,6.0
22,5.0,176.0,89.0,2.0,6.56482484,2650.0,12208.2006564,6.0
23,5.0,176.0,89.0,2.0,6.56482484,2650.0,12208.2006564,6.0
24,5.0,176.0,89.0,2.0,6.56482484,2650.0,12208.2006564,6.0
25,5.0,176.0,89.0,2.0,6.56482484,2650.0,12208.2006564,6.0
26,5.0,176.0,89.0,2.0,6.56482484,2650.0,12208.2006564,6.0
27,5.0,9.0,8.0,2.0,8.33163964,170.0,12208.2006564,6.0
0,5.0,176.0,89.0,2.0,6.56482484,2650.0,12284.759961300002,7.0
1,5.0,176.0,89.0,2.0,6.56482484,2650.0,12284.759961300002,7.0
2,5.0,9.0,8.0,2.0,8.33163964,170.0,12284.759961300002,7.0
3,5.0,9.0,8.0,2.0,8.33163964,170.0,12284.759961300002,7.0
4,5.0,176.0,2.0,2.0,6.6004497,1780.0,12284.759961300002,7.0
5,5.0,83.0,8.0,2.0,6.83342422,910.0,12284.759961300002,7.0
6,5.0,53.0,8.0,2.0,7.10611622,610.0,12284.759961300002,7.0
7,5.0,7.0,40.0,2.0,7.54778363,470.0,12284.759961300002,7.0
8,5.0,65.0,8.0,2.0,6.97037564,730.0,12284.759961300002,7.0
9,5.0,27.0,2.0,2.0,8.01667084,290.0,12284.759961300002,7.0
10,5.0,27.0,8.0,2.0,7.62343991,350.0,12284.759961300002,7.0
11,5.0,114.0,8.0,2.0,6.69621124,1220.0,12284.759961300002,7.0
12,5.0,27.0,2.0,2.0,8.01667084,290.0,12284.759961300002,7.0
13,5.0,188.0,48.0,2.0,6.57967661,2360.0,12284.759961300002,7.0
14,5.0,188.0,8.0,2.0,6.58675309,1960.0,12284.759961300002,7.0
15,5.0,53.0,8.0,2.0,7.10611622,610.0,12284.759961300002,7.0
16,5.0,108.0,8.0,2.0,6.73601982,1160.0,12284.759961300002,7.0
17,5.0,188.0,48.0,2.0,6.57967661,2360.0,12284.759961300002,7.0
18,5.0,7.0,40.0,2.0,7.54778363,470.0,12284.759961300002,7.0
19,5.0,108.0,8.0,2.0,6.73601982,1160.0,12284.759961300002,7.0
20,5.0,114.0,8.0,2.0,6.69621124,1220.0,12284.759961300002,7.0
21,5.0,27.0,8.0,2.0,7.62343991,350.0,12284.759961300002,7.0
22,5.0,188.0,3.0,2.0,6.59527972,1910.0,12284.759961300002,7.0
23,5.0,188.0,8.0,2.0,6.58675309,1960.0,12284.759961300002,7.0
24,5.0,188.0,3.0,2.0,6.59527972,1910.0,12284.759961300002,7.0
25,5.0,176.0,89.0,2.0,6.56482484,2650.0,12284.759961300002,7.0
26,5.0,176.0,89.0,2.0,6.56482484,2650.0,12284.759961300002,7.0
27,5.0,176.0,89.0,2.0,6.56482484,2650.0,12284.759961300002,7.0
0,5.0,176.0,89.0,2.0,6.56482484,2650.0,12328.905685900001,8.0
1,5.0,176.0,89.0,2.0,6.56482484,2650.0,12328.905685900001,8.0
2,5.0,7.0,2.0,2.0,9.50475499,90.0,12328.905685900001,8.0
3,5.0,9.0,8.0,2.0,8.33163964,170.0,12328.905685900001,8.0
4,5.0,114.0,8.0,2.0,6.69621124,1220.0,12328.905685900001,8.0
5,5.0,176.0,2.0,2.0,6.6004497,1780.0,12328.905685900001,8.0
6,5.0,53.0,8.0,2.0,7.10611622,610.0,12328.905685900001,8.0
7,5.0,7.0,40.0,2.0,7.54778363,470.0,12328.905685900001,8.0
8,5.0,27.0,2.0,2.0,8.01667084,290.0,12328.905685900001,8.0
9,5.0,27.0,8.0,2.0,7.62343991,350.0,12328.905685900001,8.0
10,5.0,188.0,48.0,2.0,6.57967661,2360.0,12328.905685900001,8.0
11,5.0,188.0,8.0,2.0,6.58675309,1960.0,12328.905685900001,8.0
12,5.0,9.0,8.0,2.0,8.33163964,170.0,12328.905685900001,8.0
13,5.0,27.0,2.0,2.0,8.01667084,290.0,12328.905685900001,8.0
14,5.0,83.0,8.0,2.0,6.83342422,910.0,12328.905685900001,8.0
15,5.0,72.0,8.0,2.0,6.92922906,800.0,12328.905685900001,8.0
16,5.0,188.0,48.0,2.0,6.57967661,2360.0,12328.905685900001,8.0
17,5.0,108.0,8.0,2.0,6.73601982,1160.0,12328.905685900001,8.0
18,5.0,53.0,8.0,2.0,7.10611622,610.0,12328.905685900001,8.0
19,5.0,176.0,2.0,2.0,6.6004497,1780.0,12328.905685900001,8.0
20,5.0,7.0,40.0,2.0,7.54778363,470.0,12328.905685900001,8.0
21,5.0,83.0,8.0,2.0,6.83342422,910.0,12328.905685900001,8.0
22,5.0,65.0,8.0,2.0,6.97037564,730.0,12328.905685900001,8.0
23,5.0,65.0,8.0,2.0,6.97037564,730.0,12328.905685900001,8.0
24,5.0,108.0,8.0,2.0,6.73601982,1160.0,12328.905685900001,8.0
25,5.0,114.0,8.0,2.0,6.69621124,1220.0,12328.905685900001,8.0
26,5.0,188.0,3.0,2.0,6.59527972,1910.0,12328.905685900001,8.0
27,5.0,27.0,8.0,2.0,7.62343991,350.0,12328.905685900001,8.0
0,5.0,176.0,89.0,2.0,6.56482484,2650.0,12407.213515200001,9.0
1,5.0,176.0,89.0,2.0,6.56482484,2650.0,12407.213515200001,9.0
2,5.0,7.0,2.0,2.0,9.50475499,90.0,12407.213515200001,9.0
3,5.0,9.0,2.0,2.0,8.72920106,110.0,12407.213515200001,9.0
4,5.0,145.0,8.0,2.0,6.66567864,1530.0,12407.213515200001,9.0
5,5.0,53.0,2.0,2.0,7.22444191,550.0,12407.213515200001,9.0
6,5.0,27.0,2.0,2.0,8.01667084,290.0,12407.213515200001,9.0
7,5.0,27.0,8.0,2.0,7.62343991,350.0,12407.213515200001,9.0
8,5.0,188.0,48.0,2.0,6.57967661,2360.0,12407.213515200001,9.0
9,5.0,188.0,8.0,2.0,6.58675309,1960.0,12407.213515200001,9.0
10,5.0,7.0,8.0,2.0,8.52552357,150.0,12407.213515200001,9.0
11,5.0,7.0,40.0,2.0,7.54778363,470.0,12407.213515200001,9.0
12,5.0,114.0,8.0,2.0,6.69621124,1220.0,12407.213515200001,9.0
13,5.0,27.0,2.0,2.0,8.01667084,290.0,12407.213515200001,9.0
14,5.0,83.0,8.0,2.0,6.83342422,910.0,12407.213515200001,9.0
15,5.0,131.0,40.0,2.0,6.65614449,1710.0,12407.213515200001,9.0
16,5.0,72.0,8.0,2.0,6.92922906,800.0,12407.213515200001,9.0
17,5.0,188.0,48.0,2.0,6.57967661,2360.0,12407.213515200001,9.0
18,5.0,9.0,8.0,2.0,8.33163964,170.0,12407.213515200001,9.0
19,5.0,9.0,8.0,2.0,8.33163964,170.0,12407.213515200001,9.0
20,5.0,108.0,8.0,2.0,6.73601982,1160.0,12407.213515200001,9.0
21,5.0,53.0,8.0,2.0,7.10611622,610.0,12407.213515200001,9.0
22,5.0,83.0,8.0,2.0,6.83342422,910.0,12407.213515200001,9.0
23,5.0,188.0,3.0,2.0,6.59527972,1910.0,12407.213515200001,9.0
24,5.0,65.0,8.0,2.0,6.97037564,730.0,12407.213515200001,9.0
25,5.0,176.0,2.0,2.0,6.6004497,1780.0,12407.213515200001,9.0
26,5.0,53.0,8.0,2.0,7.10611622,610.0,12407.213515200001,9.0
27,5.0,65.0,8.0,2.0,6.97037564,730.0,12407.213515200001,9.0
0,5.0,176.0,89.0,2.0,6.56482484,2650.0,12410.153648700001,10.0
1,5.0,176.0,89.0,2.0,6.56482484,2650.0,12410.153648700001,10.0
2,5.0,7.0,2.0,2.0,9.50475499,90.0,12410.153648700001,10.0
3,5.0,7.0,2.0,2.0,9.50475499,90.0,12410.153648700001,10.0
4,5.0,9.0,2.0,2.0,8.72920106,110.0,12410.153648700001,10.0
5,5.0,53.0,2.0,2.0,7.22444191,550.0,12410.153648700001,10.0
6,5.0,27.0,2.0,2.0,8.01667084,290.0,12410.153648700001,10.0
7,5.0,27.0,8.0,2.0,7.62343991,350.0,12410.153648700001,10.0
8,5.0,108.0,8.0,2.0,6.73601982,1160.0,12410.153648700001,10.0
9,5.0,188.0,48.0,2.0,6.57967661,2360.0,12410.153648700001,10.0
10,5.0,188.0,8.0,2.0,6.58675309,1960.0,12410.153648700001,10.0
11,5.0,7.0,40.0,2.0,7.54778363,470.0,12410.153648700001,10.0
12,5.0,145.0,8.0,2.0,6.66567864,1530.0,12410.153648700001,10.0
13,5.0,132.0,8.0,2.0,6.69455974,1400.0,12410.153648700001,10.0
14,5.0,27.0,2.0,2.0,8.01667084,290.0,12410.153648700001,10.0
15,5.0,83.0,8.0,2.0,6.83342422,910.0,12410.153648700001,10.0
16,5.0,131.0,40.0,2.0,6.65614449,1710.0,12410.153648700001,10.0
17,5.0,188.0,54.0,2.0,6.56979038,2420.0,12410.153648700001,10.0
18,5.0,9.0,8.0,2.0,8.33163964,170.0,12410.153648700001,10.0
19,5.0,9.0,8.0,2.0,8.33163964,170.0,12410.153648700001,10.0
20,5.0,176.0,2.0,2.0,6.6004497,1780.0,12410.153648700001,10.0
21,5.0,53.0,8.0,2.0,7.10611622,610.0,12410.153648700001,10.0
22,5.0,114.0,8.0,2.0,6.69621124,1220.0,12410.153648700001,10.0
23,5.0,7.0,8.0,2.0,8.52552357,150.0,12410.153648700001,10.0
24,5.0,9.0,2.0,2.0,8.72920106,110.0,12410.153648700001,10.0
25,5.0,7.0,8.0,2.0,8.52552357,150.0,12410.153648700001,10.0
26,5.0,83.0,2.0,2.0,6.9217023,850.0,12410.153648700001,10.0
27,5.0,188.0,3.0,2.0,6.59527972,1910.0,12410.153648700001,10.0
0,5.0,176.0,89.0,2.0,6.56482484,2650.0,12410.153648700001,11.0
1,5.0,176.0,89.0,2.0,6.56482484,2650.0,12410.153648700001,11.0
2,5.0,7.0,1.0,2.0,10.83009098,80.0,12410.153648700001,11.0
3,5.0,7.0,2.0,2.0,9.50475499,90.0,12410.153648700001,11.0
4,5.0,9.0,2.0,2.0,8.72920106,110.0,12410.153648700001,11.0
5,5.0,53.0,8.0,2.0,7.10611622,610.0,12410.153648700001,11.0
6,5.0,7.0,2.0,2.0,9.50475499,90.0,12410.153648700001,11.0
7,5.0,188.0,8.0,2.0,6.58675309,1960.0,12410.153648700001,11.0
8,5.0,7.0,40.0,2.0,7.54778363,470.0,12410.153648700001,11.0
9,5.0,188.0,48.0,2.0,6.57967661,2360.0,12410.153648700001,11.0
10,5.0,108.0,8.0,2.0,6.73601982,1160.0,12410.153648700001,11.0
11,5.0,27.0,2.0,2.0,8.01667084,290.0,12410.153648700001,11.0
12,5.0,27.0,8.0,2.0,7.62343991,350.0,12410.153648700001,11.0
13,5.0,145.0,8.0,2.0,6.66567864,1530.0,12410.153648700001,11.0
14,5.0,132.0,8.0,2.0,6.69455974,1400.0,12410.153648700001,11.0
15,5.0,83.0,8.0,2.0,6.83342422,910.0,12410.153648700001,11.0
16,5.0,188.0,54.0,2.0,6.56979038,2420.0,12410.153648700001,11.0
17,5.0,83.0,2.0,2.0,6.9217023,850.0,12410.153648700001,11.0
18,5.0,114.0,8.0,2.0,6.69621124,1220.0,12410.153648700001,11.0
19,5.0,53.0,2.0,2.0,7.22444191,550.0,12410.153648700001,11.0
20,5.0,27.0,2.0,2.0,8.01667084,290.0,12410.153648700001,11.0
21,5.0,9.0,8.0,2.0,8.33163964,170.0,12410.153648700001,11.0
22,5.0,176.0,2.0,2.0,6.6004497,1780.0,12410.153648700001,11.0
23,5.0,131.0,40.0,2.0,6.65614449,1710.0,12410.153648700001,11.0
24,5.0,9.0,8.0,2.0,8.33163964,170.0,12410.153648700001,11.0
25,5.0,188.0,3.0,2.0,6.59527972,1910.0,12410.153648700001,11.0
26,5.0,83.0,2.0,2.0,6.9217023,850.0,12410.153648700001,11.0
27,5.0,7.0,8.0,2.0,8.52552357,150.0,12410.153648700001,11.0
0,5.0,176.0,89.0,2.0,6.56482484,2650.0,12432.7644598,12.0
1,5.0,176.0,89.0,2.0,6.56482484,2650.0,12432.7644598,12.0
2,5.0,7.0,1.0,2.0,10.83009098,80.0,12432.7644598,12.0
3,5.0,7.0,1.0,2.0,10.83009098,80.0,12432.7644598,12.0
4,5.0,7.0,2.0,2.0,9.50475499,90.0,12432.7644598,12.0
5,5.0,9.0,2.0,2.0,8.72920106,110.0,12432.7644598,12.0
6,5.0,7.0,2.0,2.0,9.50475499,90.0,12432.7644598,12.0
7,5.0,188.0,48.0,2.0,6.57967661,2360.0,12432.7644598,12.0
8,5.0,188.0,8.0,2.0,6.58675309,1960.0,12432.7644598,12.0
9,5.0,83.0,8.0,2.0,6.83342422,910.0,12432.7644598,12.0
10,5.0,27.0,8.0,2.0,7.62343991,350.0,12432.7644598,12.0
11,5.0,132.0,8.0,2.0,6.69455974,1400.0,12432.7644598,12.0
12,5.0,27.0,2.0,2.0,8.01667084,290.0,12432.7644598,12.0
13,5.0,53.0,8.0,2.0,7.10611622,610.0,12432.7644598,12.0
14,5.0,7.0,14.0,2.0,8.14957004,210.0,12432.7644598,12.0
15,5.0,92.0,19.0,2.0,6.74912083,1110.0,12432.7644598,12.0
16,5.0,188.0,54.0,2.0,6.56979038,2420.0,12432.7644598,12.0
17,5.0,83.0,2.0,2.0,6.9217023,850.0,12432.7644598,12.0
18,5.0,131.0,40.0,2.0,6.65614449,1710.0,12432.7644598,12.0
19,5.0,27.0,25.0,2.0,7.42011451,520.0,12432.7644598,12.0
20,5.0,114.0,8.0,2.0,6.69621124,1220.0,12432.7644598,12.0
21,5.0,145.0,8.0,2.0,6.66567864,1530.0,12432.7644598,12.0
22,5.0,7.0,40.0,2.0,7.54778363,470.0,12432.7644598,12.0
23,5.0,188.0,3.0,2.0,6.59527972,1910.0,12432.7644598,12.0
24,5.0,53.0,2.0,2.0,7.22444191,550.0,12432.7644598,12.0
25,5.0,53.0,8.0,2.0,7.10611622,610.0,12432.7644598,12.0
26,5.0,83.0,2.0,2.0,6.9217023,850.0,12432.7644598,12.0
27,5.0,176.0,2.0,2.0,6.6004497,1780.0,12432.7644598,12.0
0,5.0,176.0,89.0,2.0,6.56482484,2650.0,12452.153443,13.0
1,5.0,176.0,89.0,2.0,6.56482484,2650.0,12452.153443,13.0
2,5.0,7.0,1.0,2.0,10.83009098,80.0,12452.153443,13.0
3,5.0,7.0,1.0,2.0,10.83009098,80.0,12452.153443,13.0
4,5.0,7.0,2.0,2.0,9.50475499,90.0,12452.153443,13.0
5,5.0,9.0,2.0,2.0,8.72920106,110.0,12452.153443,13.0
6,5.0,60.0,1.0,2.0,6.9786166,610.0,12452.153443,13.0
7,5.0,7.0,2.0,2.0,9.50475499,90.0,12452.153443,13.0
8,5.0,27.0,2.0,2.0,8.01667084,290.0,12452.153443,13.0
9,5.0,7.0,14.0,2.0,8.14957004,210.0,12452.153443,13.0
