idx,params_1,params_2,params_3,params_4,fitness_1,fitness_2,hypervolume,gen
0,5.0,1.0,32.0,1.0,7.80184815,350.0,11742.0731817,2.0
1,5.0,1.0,32.0,1.0,7.80184815,350.0,11742.0731817,2.0
2,5.0,1.0,32.0,1.0,7.80184815,350.0,11742.0731817,2.0
3,5.0,1.0,32.0,1.0,7.80184815,350.0,11742.0731817,2.0
4,5.0,85.0,3.0,1.0,6.8720791,900.0,11742.0731817,2.0
5,5.0,85.0,3.0,1.0,6.8720791,900.0,11742.0731817,2.0
6,5.0,193.0,17.0,2.0,6.58914353,2100.0,11742.0731817,2.0
7,5.0,193.0,17.0,2.0,6.58914353,2100.0,11742.0731817,2.0
8,5.0,139.0,5.0,1.0,6.68066026,1460.0,11742.0731817,2.0
9,5.0,139.0,5.0,1.0,6.68066026,1460.0,11742.0731817,2.0
10,5.0,27.0,27.0,2.0,7.35948069,540.0,11742.0731817,2.0
11,5.0,107.0,27.0,2.0,6.7287712,1340.0,11742.0731817,2.0
12,2.0,1.0,32.0,1.0,8.44294678,350.0,11742.0731817,2.0
13,2.0,1.0,32.0,1.0,8.44294678,350.0,11742.0731817,2.0
14,5.0,193.0,27.0,2.0,6.60271785,2200.0,11742.0731817,2.0
15,5.0,18.0,102.0,1.0,6.95439065,1220.0,11742.0731817,2.0
16,4.0,41.0,44.0,1.0,7.38340719,870.0,11742.0731817,2.0
17,1.0,61.0,5.0,2.0,8.1352079,660.0,11742.0731817,2.0
18,4.0,41.0,44.0,1.0,7.38340719,870.0,11742.0731817,2.0
19,2.0,29.0,34.0,1.0,8.15343618,650.0,11742.0731817,2.0
20,5.0,73.0,116.0,2.0,6.77915937,1890.0,11742.0731817,2.0
21,4.0,72.0,88.0,1.0,6.94981787,1620.0,11742.0731817,2.0
22,4.0,109.0,52.0,1.0,6.86339218,1630.0,11742.0731817,2.0
23,4.0,192.0,17.0,2.0,6.7465907,2090.0,11742.0731817,2.0
24,5.0,157.0,57.0,2.0,6.62848868,2140.0,11742.0731817,2.0
25,5.0,192.0,27.0,2.0,6.60543364,2190.0,11742.0731817,2.0
26,5.0,192.0,27.0,2.0,6.60543364,2190.0,11742.0731817,2.0
27,4.0,72.0,88.0,1.0,6.94981787,1620.0,11742.0731817,2.0
0,5.0,1.0,32.0,1.0,7.80184815,350.0,11839.8332995,3.0
1,5.0,1.0,32.0,1.0,7.80184815,350.0,11839.8332995,3.0
2,5.0,1.0,32.0,1.0,7.80184815,350.0,11839.8332995,3.0
3,5.0,1.0,32.0,1.0,7.80184815,350.0,11839.8332995,3.0
4,5.0,1.0,32.0,1.0,7.80184815,350.0,11839.8332995,3.0
5,5.0,193.0,17.0,2.0,6.58914353,2100.0,11839.8332995,3.0
6,5.0,193.0,17.0,2.0,6.58914353,2100.0,11839.8332995,3.0
7,5.0,193.0,17.0,2.0,6.58914353,2100.0,11839.8332995,3.0
8,5.0,193.0,17.0,2.0,6.58914353,2100.0,11839.8332995,3.0
9,5.0,193.0,17.0,2.0,6.58914353,2100.0,11839.8332995,3.0
10,5.0,139.0,5.0,1.0,6.68066026,1460.0,11839.8332995,3.0
11,5.0,139.0,5.0,1.0,6.68066026,1460.0,11839.8332995,3.0
12,5.0,27.0,27.0,2.0,7.35948069,540.0,11839.8332995,3.0
13,5.0,27.0,27.0,2.0,7.35948069,540.0,11839.8332995,3.0
14,5.0,27.0,27.0,2.0,7.35948069,540.0,11839.8332995,3.0
15,5.0,107.0,27.0,2.0,6.7287712,1340.0,11839.8332995,3.0
16,5.0,1.0,32.0,2.0,7.88273629,330.0,11839.8332995,3.0
17,5.0,85.0,3.0,2.0,6.85264995,880.0,11839.8332995,3.0
18,5.0,157.0,5.0,1.0,6.62816459,1640.0,11839.8332995,3.0
19,5.0,193.0,57.0,2.0,6.58681381,2500.0,11839.8332995,3.0
20,5.0,85.0,27.0,2.0,6.83907374,1120.0,11839.8332995,3.0
21,5.0,18.0,32.0,1.0,7.49684573,520.0,11839.8332995,3.0
22,5.0,193.0,27.0,2.0,6.60271785,2200.0,11839.8332995,3.0
23,5.0,193.0,27.0,2.0,6.60271785,2200.0,11839.8332995,3.0
24,2.0,1.0,32.0,1.0,8.44294678,350.0,11839.8332995,3.0
25,2.0,1.0,32.0,1.0,8.44294678,350.0,11839.8332995,3.0
26,1.0,61.0,5.0,2.0,8.1352079,660.0,11839.8332995,3.0
27,5.0,157.0,17.0,2.0,6.64978101,1740.0,11839.8332995,3.0
0,5.0,193.0,57.0,2.0,6.58681381,2500.0,11954.195724700001,4.0
1,5.0,1.0,27.0,2.0,8.00501054,280.0,11954.195724700001,4.0
2,5.0,85.0,3.0,2.0,6.85264995,880.0,11954.195724700001,4.0
3,5.0,27.0,32.0,1.0,7.31165971,610.0,11954.195724700001,4.0
4,5.0,18.0,32.0,1.0,7.49684573,520.0,11954.195724700001,4.0
5,5.0,157.0,5.0,1.0,6.62816459,1640.0,11954.195724700001,4.0
6,5.0,193.0,5.0,1.0,6.61174112,2000.0,11954.195724700001,4.0
7,5.0,1.0,32.0,1.0,7.80184815,350.0,11954.195724700001,4.0
8,5.0,193.0,17.0,2.0,6.58914353,2100.0,11954.195724700001,4.0
9,5.0,85.0,27.0,2.0,6.83907374,1120.0,11954.195724700001,4.0
10,5.0,1.0,32.0,1.0,7.80184815,350.0,11954.195724700001,4.0
11,5.0,27.0,27.0,2.0,7.35948069,540.0,11954.195724700001,4.0
12,5.0,107.0,27.0,2.0,6.7287712,1340.0,11954.195724700001,4.0
13,5.0,139.0,5.0,1.0,6.68066026,1460.0,11954.195724700001,4.0
14,5.0,85.0,27.0,2.0,6.83907374,1120.0,11954.195724700001,4.0
15,5.0,107.0,27.0,2.0,6.7287712,1340.0,11954.195724700001,4.0
16,5.0,1.0,32.0,2.0,7.88273629,330.0,11954.195724700001,4.0
17,5.0,115.0,29.0,2.0,6.72582417,1440.0,11954.195724700001,4.0
18,5.0,1.0,32.0,2.0,7.88273629,330.0,11954.195724700001,4.0
19,5.0,193.0,17.0,2.0,6.58914353,2100.0,11954.195724700001,4.0
20,5.0,139.0,5.0,1.0,6.68066026,1460.0,11954.195724700001,4.0
21,5.0,27.0,27.0,2.0,7.35948069,540.0,11954.195724700001,4.0
22,5.0,1.0,32.0,1.0,7.80184815,350.0,11954.195724700001,4.0
23,5.0,1.0,32.0,1.0,7.80184815,350.0,11954.195724700001,4.0
24,5.0,1.0,32.0,1.0,7.80184815,350.0,11954.195724700001,4.0
25,5.0,1.0,32.0,1.0,7.80184815,350.0,11954.195724700001,4.0
26,5.0,1.0,32.0,1.0,7.80184815,350.0,11954.195724700001,4.0
27,5.0,1.0,32.0,1.0,7.80184815,350.0,11954.195724700001,4.0
0,5.0,193.0,57.0,2.0,6.58681381,2500.0,12075.4056173,5.0
1,5.0,193.0,57.0,2.0,6.58681381,2500.0,12075.4056173,5.0
2,5.0,1.0,5.0,1.0,9.52727924,80.0,12075.4056173,5.0
3,5.0,1.0,27.0,2.0,8.00501054,280.0,12075.4056173,5.0
4,5.0,85.0,3.0,2.0,6.85264995,880.0,12075.4056173,5.0
5,5.0,27.0,32.0,1.0,7.31165971,610.0,12075.4056173,5.0
6,5.0,193.0,17.0,2.0,6.58914353,2100.0,12075.4056173,5.0
7,5.0,27.0,16.0,2.0,7.56208309,430.0,12075.4056173,5.0
8,5.0,157.0,5.0,1.0,6.62816459,1640.0,12075.4056173,5.0
9,5.0,193.0,5.0,1.0,6.61174112,2000.0,12075.4056173,5.0
10,5.0,85.0,27.0,2.0,6.83907374,1120.0,12075.4056173,5.0
11,5.0,27.0,32.0,1.0,7.31165971,610.0,12075.4056173,5.0
12,5.0,1.0,27.0,2.0,8.00501054,280.0,12075.4056173,5.0
13,5.0,18.0,32.0,2.0,7.47663468,500.0,12075.4056173,5.0
14,5.0,85.0,27.0,2.0,6.83907374,1120.0,12075.4056173,5.0
15,5.0,107.0,27.0,2.0,6.7287712,1340.0,12075.4056173,5.0
16,5.0,1.0,32.0,1.0,7.80184815,350.0,12075.4056173,5.0
17,5.0,139.0,5.0,1.0,6.68066026,1460.0,12075.4056173,5.0
18,5.0,157.0,5.0,1.0,6.62816459,1640.0,12075.4056173,5.0
19,5.0,107.0,27.0,2.0,6.7287712,1340.0,12075.4056173,5.0
20,5.0,27.0,27.0,2.0,7.35948069,540.0,12075.4056173,5.0
21,5.0,1.0,27.0,1.0,7.90588734,300.0,12075.4056173,5.0
22,5.0,1.0,32.0,1.0,7.80184815,350.0,12075.4056173,5.0
23,5.0,115.0,29.0,2.0,6.72582417,1440.0,12075.4056173,5.0
24,5.0,193.0,5.0,1.0,6.61174112,2000.0,12075.4056173,5.0
25,5.0,193.0,17.0,2.0,6.58914353,2100.0,12075.4056173,5.0
26,5.0,1.0,32.0,2.0,7.88273629,330.0,12075.4056173,5.0
27,5.0,27.0,27.0,2.0,7.35948069,540.0,12075.4056173,5.0
0,5.0,1.0,5.0,1.0,9.52727924,80.0,12092.141286700002,6.0
1,5.0,1.0,5.0,1.0,9.52727924,80.0,12092.141286700002,6.0
2,5.0,193.0,180.0,2.0,6.58127274,3730.0,12092.141286700002,6.0
3,5.0,1.0,27.0,2.0,8.00501054,280.0,12092.141286700002,6.0
4,5.0,193.0,151.0,2.0,6.582382,3440.0,12092.141286700002,6.0
5,5.0,193.0,57.0,2.0,6.58681381,2500.0,12092.141286700002,6.0
6,5.0,83.0,3.0,2.0,6.87925285,860.0,12092.141286700002,6.0
7,5.0,27.0,32.0,1.0,7.31165971,610.0,12092.141286700002,6.0
8,5.0,193.0,17.0,2.0,6.58914353,2100.0,12092.141286700002,6.0
9,5.0,137.0,5.0,1.0,6.65938115,1440.0,12092.141286700002,6.0
10,5.0,193.0,57.0,2.0,6.58681381,2500.0,12092.141286700002,6.0
11,5.0,193.0,5.0,2.0,6.62080868,1980.0,12092.141286700002,6.0
12,5.0,157.0,5.0,1.0,6.62816459,1640.0,12092.141286700002,6.0
13,5.0,85.0,27.0,2.0,6.83907374,1120.0,12092.141286700002,6.0
14,5.0,27.0,16.0,2.0,7.56208309,430.0,12092.141286700002,6.0
15,5.0,1.0,27.0,2.0,8.00501054,280.0,12092.141286700002,6.0
16,5.0,1.0,32.0,1.0,7.80184815,350.0,12092.141286700002,6.0
17,5.0,85.0,3.0,2.0,6.85264995,880.0,12092.141286700002,6.0
18,5.0,27.0,32.0,1.0,7.31165971,610.0,12092.141286700002,6.0
19,5.0,107.0,27.0,2.0,6.7287712,1340.0,12092.141286700002,6.0
20,5.0,85.0,27.0,2.0,6.83907374,1120.0,12092.141286700002,6.0
21,5.0,107.0,27.0,2.0,6.7287712,1340.0,12092.141286700002,6.0
22,5.0,18.0,32.0,2.0,7.47663468,500.0,12092.141286700002,6.0
23,5.0,27.0,27.0,2.0,7.35948069,540.0,12092.141286700002,6.0
24,5.0,157.0,5.0,1.0,6.62816459,1640.0,12092.141286700002,6.0
25,5.0,27.0,16.0,2.0,7.56208309,430.0,12092.141286700002,6.0
26,5.0,1.0,32.0,1.0,7.80184815,350.0,12092.141286700002,6.0
27,5.0,1.0,32.0,2.0,7.88273629,330.0,12092.141286700002,6.0
0,5.0,1.0,5.0,1.0,9.52727924,80.0,12115.5976081,7.0
1,5.0,1.0,5.0,1.0,9.52727924,80.0,12115.5976081,7.0
2,5.0,193.0,180.0,2.0,6.58127274,3730.0,12115.5976081,7.0
3,5.0,193.0,180.0,2.0,6.58127274,3730.0,12115.5976081,7.0
4,5.0,1.0,27.0,2.0,8.00501054,280.0,12115.5976081,7.0
5,5.0,193.0,57.0,2.0,6.58681381,2500.0,12115.5976081,7.0
6,5.0,193.0,151.0,2.0,6.582382,3440.0,12115.5976081,7.0
7,5.0,23.0,57.0,2.0,7.13420831,800.0,12115.5976081,7.0
8,5.0,193.0,17.0,2.0,6.58914353,2100.0,12115.5976081,7.0
9,5.0,137.0,5.0,1.0,6.65938115,1440.0,12115.5976081,7.0
10,5.0,193.0,57.0,2.0,6.58681381,2500.0,12115.5976081,7.0
11,5.0,157.0,5.0,1.0,6.62816459,1640.0,12115.5976081,7.0
12,5.0,27.0,16.0,2.0,7.56208309,430.0,12115.5976081,7.0
13,5.0,18.0,32.0,2.0,7.47663468,500.0,12115.5976081,7.0
14,5.0,109.0,5.0,1.0,6.76791131,1160.0,12115.5976081,7.0
15,5.0,193.0,5.0,2.0,6.62080868,1980.0,12115.5976081,7.0
16,5.0,83.0,3.0,2.0,6.87925285,860.0,12115.5976081,7.0
17,5.0,85.0,27.0,2.0,6.83907374,1120.0,12115.5976081,7.0
18,5.0,1.0,27.0,2.0,8.00501054,280.0,12115.5976081,7.0
19,5.0,1.0,32.0,1.0,7.80184815,350.0,12115.5976081,7.0
20,5.0,27.0,27.0,2.0,7.35948069,540.0,12115.5976081,7.0
21,5.0,193.0,151.0,2.0,6.582382,3440.0,12115.5976081,7.0
22,5.0,27.0,32.0,1.0,7.31165971,610.0,12115.5976081,7.0
23,5.0,85.0,3.0,2.0,6.85264995,880.0,12115.5976081,7.0
24,5.0,107.0,27.0,2.0,6.7287712,1340.0,12115.5976081,7.0
25,5.0,27.0,32.0,1.0,7.31165971,610.0,12115.5976081,7.0
26,5.0,157.0,5.0,1.0,6.62816459,1640.0,12115.5976081,7.0
27,5.0,1.0,27.0,1.0,7.90588734,300.0,12115.5976081,7.0
0,5.0,1.0,5.0,1.0,9.52727924,80.0,12116.6913672,8.0
1,5.0,1.0,5.0,1.0,9.52727924,80.0,12116.6913672,8.0
2,5.0,193.0,200.0,2.0,6.56564761,3930.0,12116.6913672,8.0
3,5.0,1.0,27.0,2.0,8.00501054,280.0,12116.6913672,8.0
4,5.0,193.0,57.0,2.0,6.58681381,2500.0,12116.6913672,8.0
5,5.0,193.0,151.0,2.0,6.582382,3440.0,12116.6913672,8.0
6,5.0,193.0,17.0,2.0,6.58914353,2100.0,12116.6913672,8.0
7,5.0,23.0,57.0,2.0,7.13420831,800.0,12116.6913672,8.0
8,5.0,193.0,5.0,2.0,6.62080868,1980.0,12116.6913672,8.0
9,5.0,83.0,3.0,2.0,6.87925285,860.0,12116.6913672,8.0
10,5.0,193.0,57.0,2.0,6.58681381,2500.0,12116.6913672,8.0
11,5.0,85.0,27.0,2.0,6.83907374,1120.0,12116.6913672,8.0
12,5.0,107.0,27.0,2.0,6.7287712,1340.0,12116.6913672,8.0
13,5.0,27.0,16.0,2.0,7.56208309,430.0,12116.6913672,8.0
14,5.0,157.0,5.0,1.0,6.62816459,1640.0,12116.6913672,8.0
15,5.0,18.0,32.0,2.0,7.47663468,500.0,12116.6913672,8.0
16,5.0,1.0,32.0,1.0,7.80184815,350.0,12116.6913672,8.0
17,5.0,1.0,27.0,1.0,7.90588734,300.0,12116.6913672,8.0
18,5.0,1.0,27.0,2.0,8.00501054,280.0,12116.6913672,8.0
19,5.0,27.0,27.0,2.0,7.35948069,540.0,12116.6913672,8.0
20,5.0,85.0,3.0,2.0,6.85264995,880.0,12116.6913672,8.0
21,5.0,193.0,180.0,2.0,6.58127274,3730.0,12116.6913672,8.0
22,5.0,27.0,32.0,1.0,7.31165971,610.0,12116.6913672,8.0
23,5.0,193.0,151.0,2.0,6.582382,3440.0,12116.6913672,8.0
24,5.0,23.0,57.0,2.0,7.13420831,800.0,12116.6913672,8.0
25,5.0,109.0,5.0,1.0,6.76791131,1160.0,12116.6913672,8.0
26,5.0,27.0,32.0,1.0,7.31165971,610.0,12116.6913672,8.0
27,5.0,137.0,5.0,1.0,6.65938115,1440.0,12116.6913672,8.0
0,5.0,193.0,200.0,2.0,6.56564761,3930.0,12250.4201358,9.0
1,5.0,193.0,200.0,2.0,6.56564761,3930.0,12250.4201358,9.0
2,5.0,1.0,5.0,2.0,10.45607493,60.0,12250.4201358,9.0
3,5.0,8.0,5.0,1.0,8.50626798,150.0,12250.4201358,9.0
4,5.0,1.0,5.0,1.0,9.52727924,80.0,12250.4201358,9.0
5,5.0,1.0,5.0,1.0,9.52727924,80.0,12250.4201358,9.0
6,5.0,193.0,151.0,2.0,6.582382,3440.0,12250.4201358,9.0
7,5.0,193.0,57.0,2.0,6.58681381,2500.0,12250.4201358,9.0
8,5.0,193.0,16.0,2.0,6.58726224,2090.0,12250.4201358,9.0
9,5.0,1.0,27.0,2.0,8.00501054,280.0,12250.4201358,9.0
10,5.0,193.0,180.0,2.0,6.58127274,3730.0,12250.4201358,9.0
11,5.0,23.0,57.0,2.0,7.13420831,800.0,12250.4201358,9.0
12,5.0,193.0,57.0,2.0,6.58681381,2500.0,12250.4201358,9.0
13,5.0,137.0,5.0,1.0,6.65938115,1440.0,12250.4201358,9.0
14,5.0,193.0,5.0,2.0,6.62080868,1980.0,12250.4201358,9.0
15,5.0,157.0,5.0,1.0,6.62816459,1640.0,12250.4201358,9.0
16,5.0,83.0,3.0,2.0,6.87925285,860.0,12250.4201358,9.0
17,5.0,109.0,5.0,1.0,6.76791131,1160.0,12250.4201358,9.0
18,5.0,85.0,27.0,2.0,6.83907374,1120.0,12250.4201358,9.0
19,5.0,27.0,16.0,2.0,7.56208309,430.0,12250.4201358,9.0
20,5.0,85.0,3.0,2.0,6.85264995,880.0,12250.4201358,9.0
21,5.0,193.0,151.0,2.0,6.582382,3440.0,12250.4201358,9.0
22,5.0,1.0,32.0,1.0,7.80184815,350.0,12250.4201358,9.0
23,5.0,1.0,27.0,1.0,7.90588734,300.0,12250.4201358,9.0
24,5.0,107.0,27.0,2.0,6.7287712,1340.0,12250.4201358,9.0
25,5.0,27.0,32.0,1.0,7.31165971,610.0,12250.4201358,9.0
26,5.0,27.0,32.0,1.0,7.31165971,610.0,12250.4201358,9.0
27,5.0,23.0,57.0,2.0,7.13420831,800.0,12250.4201358,9.0
0,5.0,193.0,200.0,2.0,6.56564761,3930.0,12259.4359708,10.0
1,5.0,193.0,200.0,2.0,6.56564761,3930.0,12259.4359708,10.0
2,5.0,1.0,5.0,2.0,10.45607493,60.0,12259.4359708,10.0
3,5.0,1.0,5.0,2.0,10.45607493,60.0,12259.4359708,10.0
4,5.0,8.0,5.0,1.0,8.50626798,150.0,12259.4359708,10.0
5,5.0,1.0,5.0,1.0,9.52727924,80.0,12259.4359708,10.0
6,5.0,1.0,5.0,1.0,9.52727924,80.0,12259.4359708,10.0
7,5.0,193.0,151.0,2.0,6.582382,3440.0,12259.4359708,10.0
8,5.0,193.0,57.0,2.0,6.58681381,2500.0,12259.4359708,10.0
9,5.0,109.0,3.0,2.0,6.76470634,1120.0,12259.4359708,10.0
10,5.0,8.0,5.0,1.0,8.50626798,150.0,12259.4359708,10.0
11,5.0,1.0,27.0,2.0,8.00501054,280.0,12259.4359708,10.0
12,5.0,193.0,180.0,2.0,6.58127274,3730.0,12259.4359708,10.0
13,5.0,23.0,57.0,2.0,7.13420831,800.0,12259.4359708,10.0
14,5.0,27.0,32.0,1.0,7.31165971,610.0,12259.4359708,10.0
15,5.0,193.0,16.0,2.0,6.58726224,2090.0,12259.4359708,10.0
16,5.0,107.0,27.0,2.0,6.7287712,1340.0,12259.4359708,10.0
17,5.0,193.0,57.0,2.0,6.58681381,2500.0,12259.4359708,10.0
18,5.0,137.0,5.0,1.0,6.65938115,1440.0,12259.4359708,10.0
19,5.0,85.0,3.0,2.0,6.85264995,880.0,12259.4359708,10.0
20,5.0,157.0,5.0,1.0,6.62816459,1640.0,12259.4359708,10.0
21,5.0,27.0,32.0,1.0,7.31165971,610.0,12259.4359708,10.0
22,5.0,193.0,5.0,2.0,6.62080868,1980.0,12259.4359708,10.0
23,5.0,27.0,16.0,2.0,7.56208309,430.0,12259.4359708,10.0
24,5.0,21.0,16.0,2.0,7.71077741,370.0,12259.4359708,10.0
25,5.0,27.0,16.0,2.0,7.56208309,430.0,12259.4359708,10.0
26,5.0,193.0,151.0,2.0,6.582382,3440.0,12259.4359708,10.0
27,5.0,83.0,3.0,2.0,6.87925285,860.0,12259.4359708,10.0
0,5.0,193.0,200.0,2.0,6.56564761,3930.0,12259.567121799999,11.0
1,5.0,193.0,200.0,2.0,6.56564761,3930.0,12259.567121799999,11.0
2,5.0,1.0,5.0,2.0,10.45607493,60.0,12259.567121799999,11.0
3,5.0,1.0,5.0,2.0,10.45607493,60.0,12259.567121799999,11.0
4,5.0,8.0,5.0,1.0,8.50626798,150.0,12259.567121799999,11.0
5,5.0,1.0,5.0,1.0,9.52727924,80.0,12259.567121799999,11.0
6,5.0,1.0,27.0,2.0,8.00501054,280.0,12259.567121799999,11.0
7,5.0,1.0,5.0,1.0,9.52727924,80.0,12259.567121799999,11.0
8,5.0,193.0,151.0,2.0,6.582382,3440.0,12259.567121799999,11.0
9,5.0,193.0,57.0,2.0,6.58681381,2500.0,12259.567121799999,11.0
10,5.0,109.0,3.0,2.0,6.76470634,1120.0,12259.567121799999,11.0
11,5.0,8.0,5.0,1.0,8.50626798,150.0,12259.567121799999,11.0
12,5.0,193.0,16.0,2.0,6.58726224,2090.0,12259.567121799999,11.0
13,5.0,23.0,57.0,2.0,7.13420831,800.0,12259.567121799999,11.0
14,5.0,27.0,32.0,2.0,7.37959439,590.0,12259.567121799999,11.0
15,5.0,107.0,27.0,2.0,6.7287712,1340.0,12259.567121799999,11.0
16,5.0,193.0,57.0,2.0,6.58681381,2500.0,12259.567121799999,11.0
17,5.0,85.0,3.0,2.0,6.85264995,880.0,12259.567121799999,11.0
18,5.0,83.0,3.0,2.0,6.87925285,860.0,12259.567121799999,11.0
19,5.0,21.0,16.0,2.0,7.71077741,370.0,12259.567121799999,11.0
20,5.0,168.0,18.0,1.0,6.62685308,1880.0,12259.567121799999,11.0
21,5.0,27.0,16.0,2.0,7.56208309,430.0,12259.567121799999,11.0
22,5.0,193.0,180.0,2.0,6.58127274,3730.0,12259.567121799999,11.0
23,5.0,193.0,151.0,2.0,6.582382,3440.0,12259.567121799999,11.0
24,5.0,157.0,5.0,1.0,6.62816459,1640.0,12259.567121799999,11.0
25,5.0,137.0,5.0,1.0,6.65938115,1440.0,12259.567121799999,11.0
26,5.0,27.0,32.0,1.0,7.31165971,610.0,12259.567121799999,11.0
27,5.0,27.0,16.0,2.0,7.56208309,430.0,12259.567121799999,11.0
0,5.0,193.0,200.0,2.0,6.56564761,3930.0,12282.243734799998,12.0
1,5.0,193.0,200.0,2.0,6.56564761,3930.0,12282.243734799998,12.0
2,5.0,1.0,3.0,2.0,11.53552608,40.0,12282.243734799998,12.0
3,5.0,193.0,151.0,2.0,6.582382,3440.0,12282.243734799998,12.0
4,5.0,193.0,57.0,2.0,6.58681381,2500.0,12282.243734799998,12.0
5,5.0,8.0,5.0,1.0,8.50626798,150.0,12282.243734799998,12.0
6,5.0,1.0,5.0,2.0,10.45607493,60.0,12282.243734799998,12.0
7,5.0,1.0,5.0,1.0,9.52727924,80.0,12282.243734799998,12.0
8,5.0,1.0,5.0,1.0,9.52727924,80.0,12282.243734799998,12.0
9,5.0,1.0,5.0,2.0,10.45607493,60.0,12282.243734799998,12.0
10,5.0,72.0,5.0,2.0,6.94139641,770.0,12282.243734799998,12.0
11,5.0,27.0,32.0,1.0,7.31165971,610.0,12282.243734799998,12.0
12,5.0,193.0,180.0,2.0,6.58127274,3730.0,12282.243734799998,12.0
13,5.0,1.0,27.0,2.0,8.00501054,280.0,12282.243734799998,12.0
14,5.0,168.0,18.0,1.0,6.62685308,1880.0,12282.243734799998,12.0
15,5.0,157.0,5.0,1.0,6.62816459,1640.0,12282.243734799998,12.0
16,5.0,8.0,5.0,1.0,8.50626798,150.0,12282.243734799998,12.0
17,5.0,193.0,16.0,2.0,6.58726224,2090.0,12282.243734799998,12.0
18,5.0,193.0,57.0,2.0,6.58681381,2500.0,12282.243734799998,12.0
19,5.0,1.0,27.0,2.0,8.00501054,280.0,12282.243734799998,12.0
20,5.0,85.0,3.0,2.0,6.85264995,880.0,12282.243734799998,12.0
21,5.0,193.0,151.0,2.0,6.582382,3440.0,12282.243734799998,12.0
22,5.0,21.0,16.0,2.0,7.71077741,370.0,12282.243734799998,12.0
23,5.0,109.0,3.0,2.0,6.76470634,1120.0,12282.243734799998,12.0
24,5.0,27.0,16.0,2.0,7.56208309,430.0,12282.243734799998,12.0
25,5.0,107.0,27.0,2.0,6.7287712,1340.0,12282.243734799998,12.0
26,5.0,109.0,3.0,2.0,6.76470634,1120.0,12282.243734799998,12.0
27,5.0,137.0,5.0,1.0,6.65938115,1440.0,12282.243734799998,12.0
0,5.0,193.0,200.0,2.0,6.56564761,3930.0,12286.295866499997,13.0
1,5.0,193.0,200.0,2.0,6.56564761,3930.0,12286.295866499997,13.0
2,5.0,1.0,3.0,2.0,11.53552608,40.0,12286.295866499997,13.0
3,5.0,1.0,3.0,2.0,11.53552608,40.0,12286.295866499997,13.0
4,5.0,193.0,110.0,2.0,6.58422336,3030.0,12286.295866499997,13.0
5,5.0,8.0,5.0,1.0,8.50626798,150.0,12286.295866499997,13.0
6,5.0,1.0,5.0,2.0,10.45607493,60.0,12286.295866499997,13.0
7,5.0,27.0,32.0,1.0,7.31165971,610.0,12286.295866499997,13.0
8,5.0,1.0,5.0,1.0,9.52727924,80.0,12286.295866499997,13.0
9,5.0,1.0,5.0,1.0,9.52727924,80.0,12286.295866499997,13.0
10,5.0,1.0,5.0,2.0,10.45607493,60.0,12286.295866499997,13.0
11,5.0,193.0,16.0,2.0,6.58726224,2090.0,12286.295866499997,13.0
12,5.0,39.0,3.0,2.0,7.54329429,420.0,12286.295866499997,13.0
