idx,params_1,params_2,params_3,params_4,fitness_1,fitness_2,hypervolume,gen
13,5.0,133.0,46.0,1.0,6.68075365,1810.0,12080.2404719,4.0
14,5.0,55.0,12.0,2.0,6.99224726,670.0,12080.2404719,4.0
15,5.0,74.0,47.0,2.0,6.78653127,1210.0,12080.2404719,4.0
16,5.0,72.0,23.0,1.0,6.83578108,970.0,12080.2404719,4.0
17,5.0,55.0,12.0,2.0,6.99224726,670.0,12080.2404719,4.0
18,5.0,162.0,111.0,2.0,6.61480896,2730.0,12080.2404719,4.0
19,4.0,7.0,11.0,2.0,8.35033124,180.0,12080.2404719,4.0
20,4.0,7.0,11.0,2.0,8.35033124,180.0,12080.2404719,4.0
21,4.0,7.0,11.0,2.0,8.35033124,180.0,12080.2404719,4.0
22,4.0,7.0,11.0,2.0,8.35033124,180.0,12080.2404719,4.0
23,4.0,7.0,11.0,2.0,8.35033124,180.0,12080.2404719,4.0
24,4.0,7.0,11.0,2.0,8.35033124,180.0,12080.2404719,4.0
25,4.0,7.0,11.0,2.0,8.35033124,180.0,12080.2404719,4.0
26,4.0,7.0,11.0,2.0,8.35033124,180.0,12080.2404719,4.0
27,4.0,7.0,11.0,2.0,8.35033124,180.0,12080.2404719,4.0
0,5.0,40.0,11.0,2.0,7.36703906,510.0,12168.264107399998,5.0
1,5.0,40.0,11.0,2.0,7.36703906,510.0,12168.264107399998,5.0
2,5.0,161.0,46.0,1.0,6.63357263,2090.0,12168.264107399998,5.0
3,5.0,7.0,21.0,2.0,8.03388904,280.0,12168.264107399998,5.0
4,5.0,7.0,21.0,2.0,8.03388904,280.0,12168.264107399998,5.0
5,5.0,50.0,12.0,2.0,7.07120872,620.0,12168.264107399998,5.0
6,5.0,50.0,12.0,2.0,7.07120872,620.0,12168.264107399998,5.0
7,5.0,74.0,47.0,2.0,6.78653127,1210.0,12168.264107399998,5.0
8,5.0,74.0,47.0,2.0,6.78653127,1210.0,12168.264107399998,5.0
9,5.0,74.0,47.0,2.0,6.78653127,1210.0,12168.264107399998,5.0
10,5.0,74.0,47.0,2.0,6.78653127,1210.0,12168.264107399998,5.0
11,5.0,74.0,47.0,2.0,6.78653127,1210.0,12168.264107399998,5.0
12,5.0,133.0,46.0,1.0,6.68075365,1810.0,12168.264107399998,5.0
13,5.0,133.0,46.0,1.0,6.68075365,1810.0,12168.264107399998,5.0
14,5.0,133.0,46.0,1.0,6.68075365,1810.0,12168.264107399998,5.0
15,5.0,133.0,46.0,1.0,6.68075365,1810.0,12168.264107399998,5.0
16,5.0,133.0,46.0,1.0,6.68075365,1810.0,12168.264107399998,5.0
17,5.0,72.0,23.0,2.0,6.84883765,950.0,12168.264107399998,5.0
18,5.0,72.0,23.0,2.0,6.84883765,950.0,12168.264107399998,5.0
19,5.0,55.0,12.0,2.0,6.99224726,670.0,12168.264107399998,5.0
20,5.0,55.0,12.0,2.0,6.99224726,670.0,12168.264107399998,5.0
21,5.0,72.0,23.0,1.0,6.83578108,970.0,12168.264107399998,5.0
22,5.0,7.0,26.0,2.0,7.84582698,330.0,12168.264107399998,5.0
23,5.0,199.0,46.0,1.0,6.57931746,2470.0,12168.264107399998,5.0
24,5.0,4.0,12.0,2.0,8.31913525,160.0,12168.264107399998,5.0
25,5.0,7.0,11.0,2.0,8.24172262,180.0,12168.264107399998,5.0
26,4.0,7.0,11.0,1.0,8.2200519,200.0,12168.264107399998,5.0
27,5.0,162.0,111.0,1.0,6.60081369,2750.0,12168.264107399998,5.0
0,5.0,4.0,12.0,2.0,8.31913525,160.0,12210.5967832,6.0
1,5.0,4.0,12.0,2.0,8.31913525,160.0,12210.5967832,6.0
2,5.0,199.0,200.0,2.0,6.56982882,3990.0,12210.5967832,6.0
3,5.0,199.0,46.0,1.0,6.57931746,2470.0,12210.5967832,6.0
4,5.0,40.0,11.0,2.0,7.36703906,510.0,12210.5967832,6.0
5,5.0,7.0,26.0,2.0,7.84582698,330.0,12210.5967832,6.0
6,5.0,118.0,11.0,2.0,6.72938939,1290.0,12210.5967832,6.0
7,5.0,40.0,11.0,2.0,7.36703906,510.0,12210.5967832,6.0
8,5.0,40.0,21.0,2.0,7.07344555,610.0,12210.5967832,6.0
9,5.0,161.0,46.0,1.0,6.63357263,2090.0,12210.5967832,6.0
10,5.0,133.0,46.0,1.0,6.68075365,1810.0,12210.5967832,6.0
11,5.0,44.0,46.0,1.0,6.98727379,920.0,12210.5967832,6.0
12,5.0,7.0,26.0,2.0,7.84582698,330.0,12210.5967832,6.0
13,4.0,7.0,11.0,1.0,8.2200519,200.0,12210.5967832,6.0
14,5.0,7.0,21.0,2.0,8.03388904,280.0,12210.5967832,6.0
15,5.0,7.0,21.0,2.0,8.03388904,280.0,12210.5967832,6.0
16,5.0,161.0,66.0,2.0,6.60322587,2270.0,12210.5967832,6.0
17,5.0,55.0,12.0,2.0,6.99224726,670.0,12210.5967832,6.0
18,5.0,133.0,46.0,1.0,6.68075365,1810.0,12210.5967832,6.0
19,5.0,72.0,23.0,2.0,6.84883765,950.0,12210.5967832,6.0
20,5.0,72.0,37.0,2.0,6.82526492,1090.0,12210.5967832,6.0
21,5.0,188.0,54.0,2.0,6.58242229,2420.0,12210.5967832,6.0
22,5.0,96.0,21.0,2.0,6.79857986,1170.0,12210.5967832,6.0
23,5.0,72.0,23.0,1.0,6.83578108,970.0,12210.5967832,6.0
24,5.0,7.0,11.0,2.0,8.24172262,180.0,12210.5967832,6.0
25,5.0,50.0,12.0,2.0,7.07120872,620.0,12210.5967832,6.0
26,5.0,74.0,47.0,2.0,6.78653127,1210.0,12210.5967832,6.0
27,5.0,74.0,47.0,2.0,6.78653127,1210.0,12210.5967832,6.0
0,5.0,4.0,11.0,2.0,8.42016286,150.0,12270.352538000001,7.0
1,5.0,199.0,187.0,2.0,6.56506784,3860.0,12270.352538000001,7.0
2,5.0,199.0,46.0,1.0,6.57931746,2470.0,12270.352538000001,7.0
3,5.0,40.0,11.0,2.0,7.36703906,510.0,12270.352538000001,7.0
4,5.0,7.0,26.0,2.0,7.84582698,330.0,12270.352538000001,7.0
5,5.0,161.0,26.0,2.0,6.59386019,1870.0,12270.352538000001,7.0
6,5.0,40.0,11.0,2.0,7.36703906,510.0,12270.352538000001,7.0
7,5.0,40.0,21.0,2.0,7.07344555,610.0,12270.352538000001,7.0
8,5.0,118.0,46.0,1.0,6.69678492,1660.0,12270.352538000001,7.0
9,5.0,44.0,46.0,1.0,6.98727379,920.0,12270.352538000001,7.0
10,5.0,188.0,54.0,2.0,6.58242229,2420.0,12270.352538000001,7.0
11,5.0,7.0,26.0,2.0,7.84582698,330.0,12270.352538000001,7.0
12,5.0,118.0,11.0,2.0,6.72938939,1290.0,12270.352538000001,7.0
13,4.0,7.0,11.0,1.0,8.2200519,200.0,12270.352538000001,7.0
14,5.0,55.0,12.0,2.0,6.99224726,670.0,12270.352538000001,7.0
15,5.0,7.0,21.0,2.0,8.03388904,280.0,12270.352538000001,7.0
16,5.0,7.0,21.0,2.0,8.03388904,280.0,12270.352538000001,7.0
17,5.0,161.0,11.0,2.0,6.62983829,1720.0,12270.352538000001,7.0
18,5.0,72.0,23.0,2.0,6.84883765,950.0,12270.352538000001,7.0
19,5.0,72.0,37.0,2.0,6.82526492,1090.0,12270.352538000001,7.0
20,5.0,4.0,12.0,1.0,8.22087853,180.0,12270.352538000001,7.0
21,5.0,50.0,12.0,2.0,7.07120872,620.0,12270.352538000001,7.0
22,5.0,4.0,12.0,2.0,8.31913525,160.0,12270.352538000001,7.0
23,5.0,4.0,12.0,2.0,8.31913525,160.0,12270.352538000001,7.0
24,5.0,96.0,21.0,2.0,6.79857986,1170.0,12270.352538000001,7.0
25,5.0,72.0,23.0,1.0,6.83578108,970.0,12270.352538000001,7.0
26,5.0,74.0,47.0,2.0,6.78653127,1210.0,12270.352538000001,7.0
27,5.0,118.0,11.0,2.0,6.72938939,1290.0,12270.352538000001,7.0
0,5.0,4.0,11.0,2.0,8.42016286,150.0,12297.086990400001,8.0
1,5.0,4.0,11.0,2.0,8.42016286,150.0,12297.086990400001,8.0
2,5.0,199.0,187.0,1.0,6.56081865,3880.0,12297.086990400001,8.0
3,5.0,199.0,46.0,2.0,6.56321572,2450.0,12297.086990400001,8.0
4,5.0,40.0,11.0,2.0,7.36703906,510.0,12297.086990400001,8.0
5,5.0,7.0,26.0,2.0,7.84582698,330.0,12297.086990400001,8.0
6,5.0,40.0,11.0,2.0,7.36703906,510.0,12297.086990400001,8.0
7,5.0,161.0,26.0,2.0,6.59386019,1870.0,12297.086990400001,8.0
8,5.0,199.0,30.0,1.0,6.56696666,2310.0,12297.086990400001,8.0
9,5.0,40.0,21.0,2.0,7.07344555,610.0,12297.086990400001,8.0
10,5.0,7.0,26.0,2.0,7.84582698,330.0,12297.086990400001,8.0
11,5.0,44.0,46.0,1.0,6.98727379,920.0,12297.086990400001,8.0
12,5.0,118.0,46.0,1.0,6.69678492,1660.0,12297.086990400001,8.0
13,5.0,118.0,11.0,2.0,6.72938939,1290.0,12297.086990400001,8.0
14,4.0,7.0,11.0,1.0,8.2200519,200.0,12297.086990400001,8.0
15,5.0,7.0,21.0,2.0,8.03388904,280.0,12297.086990400001,8.0
16,5.0,7.0,21.0,2.0,8.03388904,280.0,12297.086990400001,8.0
17,5.0,161.0,11.0,2.0,6.62983829,1720.0,12297.086990400001,8.0
18,5.0,55.0,12.0,2.0,6.99224726,670.0,12297.086990400001,8.0
19,5.0,72.0,23.0,2.0,6.84883765,950.0,12297.086990400001,8.0
20,5.0,74.0,47.0,2.0,6.78653127,1210.0,12297.086990400001,8.0
21,5.0,4.0,12.0,2.0,8.31913525,160.0,12297.086990400001,8.0
22,5.0,4.0,12.0,1.0,8.22087853,180.0,12297.086990400001,8.0
23,5.0,4.0,12.0,2.0,8.31913525,160.0,12297.086990400001,8.0
24,5.0,96.0,21.0,2.0,6.79857986,1170.0,12297.086990400001,8.0
25,5.0,72.0,23.0,1.0,6.83578108,970.0,12297.086990400001,8.0
26,5.0,72.0,37.0,2.0,6.82526492,1090.0,12297.086990400001,8.0
27,5.0,50.0,12.0,2.0,7.07120872,620.0,12297.086990400001,8.0
0,5.0,4.0,11.0,2.0,8.42016286,150.0,12332.0145426,9.0
1,5.0,4.0,11.0,2.0,8.42016286,150.0,12332.0145426,9.0
2,5.0,199.0,187.0,1.0,6.56081865,3880.0,12332.0145426,9.0
3,5.0,199.0,187.0,1.0,6.56081865,3880.0,12332.0145426,9.0
4,5.0,199.0,46.0,2.0,6.56321572,2450.0,12332.0145426,9.0
5,5.0,30.0,11.0,2.0,7.51774713,410.0,12332.0145426,9.0
6,5.0,7.0,26.0,2.0,7.84582698,330.0,12332.0145426,9.0
7,5.0,40.0,21.0,2.0,7.07344555,610.0,12332.0145426,9.0
8,5.0,118.0,11.0,2.0,6.72938939,1290.0,12332.0145426,9.0
9,5.0,40.0,11.0,2.0,7.36703906,510.0,12332.0145426,9.0
10,5.0,155.0,11.0,2.0,6.6614588,1660.0,12332.0145426,9.0
11,5.0,44.0,46.0,1.0,6.98727379,920.0,12332.0145426,9.0
12,5.0,161.0,26.0,2.0,6.59386019,1870.0,12332.0145426,9.0
13,4.0,7.0,11.0,1.0,8.2200519,200.0,12332.0145426,9.0
14,5.0,7.0,26.0,2.0,7.84582698,330.0,12332.0145426,9.0
15,5.0,7.0,21.0,2.0,8.03388904,280.0,12332.0145426,9.0
16,5.0,199.0,30.0,1.0,6.56696666,2310.0,12332.0145426,9.0
17,5.0,7.0,21.0,2.0,8.03388904,280.0,12332.0145426,9.0
18,5.0,55.0,12.0,2.0,6.99224726,670.0,12332.0145426,9.0
19,5.0,40.0,11.0,2.0,7.36703906,510.0,12332.0145426,9.0
20,5.0,72.0,23.0,2.0,6.84883765,950.0,12332.0145426,9.0
21,5.0,161.0,11.0,2.0,6.62983829,1720.0,12332.0145426,9.0
22,5.0,72.0,37.0,2.0,6.82526492,1090.0,12332.0145426,9.0
23,5.0,4.0,12.0,1.0,8.22087853,180.0,12332.0145426,9.0
24,5.0,50.0,12.0,2.0,7.07120872,620.0,12332.0145426,9.0
25,5.0,4.0,12.0,2.0,8.31913525,160.0,12332.0145426,9.0
26,5.0,4.0,12.0,2.0,8.31913525,160.0,12332.0145426,9.0
27,5.0,161.0,26.0,2.0,6.59386019,1870.0,12332.0145426,9.0
0,5.0,4.0,11.0,2.0,8.42016286,150.0,12338.8722651,10.0
1,5.0,4.0,11.0,2.0,8.42016286,150.0,12338.8722651,10.0
2,5.0,199.0,187.0,1.0,6.56081865,3880.0,12338.8722651,10.0
3,5.0,199.0,187.0,1.0,6.56081865,3880.0,12338.8722651,10.0
4,5.0,199.0,46.0,2.0,6.56321572,2450.0,12338.8722651,10.0
5,5.0,30.0,11.0,2.0,7.51774713,410.0,12338.8722651,10.0
6,5.0,7.0,26.0,2.0,7.84582698,330.0,12338.8722651,10.0
7,5.0,40.0,21.0,2.0,7.07344555,610.0,12338.8722651,10.0
8,5.0,40.0,11.0,2.0,7.36703906,510.0,12338.8722651,10.0
9,5.0,199.0,30.0,1.0,6.56696666,2310.0,12338.8722651,10.0
10,5.0,72.0,37.0,2.0,6.82526492,1090.0,12338.8722651,10.0
11,5.0,44.0,46.0,1.0,6.98727379,920.0,12338.8722651,10.0
12,5.0,161.0,26.0,2.0,6.59386019,1870.0,12338.8722651,10.0
13,5.0,140.0,11.0,2.0,6.68367124,1510.0,12338.8722651,10.0
14,5.0,72.0,23.0,2.0,6.84883765,950.0,12338.8722651,10.0
15,5.0,7.0,26.0,2.0,7.84582698,330.0,12338.8722651,10.0
16,5.0,7.0,21.0,2.0,8.03388904,280.0,12338.8722651,10.0
17,5.0,7.0,21.0,2.0,8.03388904,280.0,12338.8722651,10.0
18,5.0,118.0,11.0,2.0,6.72938939,1290.0,12338.8722651,10.0
19,5.0,55.0,12.0,2.0,6.99224726,670.0,12338.8722651,10.0
20,5.0,40.0,11.0,2.0,7.36703906,510.0,12338.8722651,10.0
21,4.0,7.0,11.0,1.0,8.2200519,200.0,12338.8722651,10.0
22,5.0,30.0,11.0,2.0,7.51774713,410.0,12338.8722651,10.0
23,5.0,161.0,11.0,2.0,6.62983829,1720.0,12338.8722651,10.0
24,5.0,118.0,11.0,2.0,6.72938939,1290.0,12338.8722651,10.0
25,5.0,4.0,12.0,1.0,8.22087853,180.0,12338.8722651,10.0
26,5.0,50.0,12.0,2.0,7.07120872,620.0,12338.8722651,10.0
27,5.0,4.0,12.0,2.0,8.31913525,160.0,12338.8722651,10.0
0,5.0,4.0,11.0,2.0,8.42016286,150.0,12343.170030000001,11.0
1,5.0,4.0,11.0,2.0,8.42016286,150.0,12343.170030000001,11.0
2,5.0,199.0,187.0,1.0,6.56081865,3880.0,12343.170030000001,11.0
3,5.0,199.0,187.0,1.0,6.56081865,3880.0,12343.170030000001,11.0
4,5.0,199.0,46.0,2.0,6.56321572,2450.0,12343.170030000001,11.0
5,5.0,30.0,11.0,2.0,7.51774713,410.0,12343.170030000001,11.0
6,5.0,7.0,26.0,2.0,7.84582698,330.0,12343.170030000001,11.0
7,5.0,40.0,21.0,2.0,7.07344555,610.0,12343.170030000001,11.0
8,5.0,40.0,11.0,2.0,7.36703906,510.0,12343.170030000001,11.0
9,5.0,199.0,11.0,2.0,6.58243205,2100.0,12343.170030000001,11.0
10,4.0,7.0,11.0,1.0,8.2200519,200.0,12343.170030000001,11.0
11,5.0,55.0,12.0,2.0,6.99224726,670.0,12343.170030000001,11.0
12,5.0,7.0,26.0,2.0,7.84582698,330.0,12343.170030000001,11.0
13,5.0,7.0,21.0,2.0,8.03388904,280.0,12343.170030000001,11.0
14,5.0,161.0,11.0,2.0,6.62983829,1720.0,12343.170030000001,11.0
15,5.0,4.0,12.0,2.0,8.31913525,160.0,12343.170030000001,11.0
16,5.0,44.0,46.0,1.0,6.98727379,920.0,12343.170030000001,11.0
17,5.0,7.0,21.0,2.0,8.03388904,280.0,12343.170030000001,11.0
18,5.0,140.0,11.0,2.0,6.68367124,1510.0,12343.170030000001,11.0
19,5.0,118.0,11.0,2.0,6.72938939,1290.0,12343.170030000001,11.0
20,5.0,40.0,11.0,2.0,7.36703906,510.0,12343.170030000001,11.0
21,5.0,199.0,30.0,1.0,6.56696666,2310.0,12343.170030000001,11.0
22,5.0,30.0,11.0,2.0,7.51774713,410.0,12343.170030000001,11.0
23,5.0,72.0,37.0,2.0,6.82526492,1090.0,12343.170030000001,11.0
24,5.0,147.0,12.0,1.0,6.68129055,1610.0,12343.170030000001,11.0
25,5.0,72.0,21.0,2.0,6.89833274,930.0,12343.170030000001,11.0
26,5.0,161.0,26.0,2.0,6.59386019,1870.0,12343.170030000001,11.0
27,5.0,118.0,11.0,2.0,6.72938939,1290.0,12343.170030000001,11.0
0,5.0,4.0,11.0,2.0,8.42016286,150.0,12343.6265631,12.0
1,5.0,4.0,11.0,2.0,8.42016286,150.0,12343.6265631,12.0
2,5.0,199.0,187.0,1.0,6.56081865,3880.0,12343.6265631,12.0
3,5.0,199.0,187.0,1.0,6.56081865,3880.0,12343.6265631,12.0
4,5.0,199.0,46.0,2.0,6.56321572,2450.0,12343.6265631,12.0
5,5.0,40.0,21.0,2.0,7.07344555,610.0,12343.6265631,12.0
6,5.0,30.0,11.0,2.0,7.51774713,410.0,12343.6265631,12.0
7,5.0,7.0,26.0,2.0,7.84582698,330.0,12343.6265631,12.0
8,5.0,40.0,11.0,2.0,7.36703906,510.0,12343.6265631,12.0
9,5.0,72.0,37.0,2.0,6.82526492,1090.0,12343.6265631,12.0
10,5.0,55.0,12.0,2.0,6.99224726,670.0,12343.6265631,12.0
11,5.0,161.0,26.0,2.0,6.59386019,1870.0,12343.6265631,12.0
12,5.0,7.0,26.0,2.0,7.84582698,330.0,12343.6265631,12.0
13,5.0,7.0,21.0,2.0,8.03388904,280.0,12343.6265631,12.0
14,5.0,4.0,12.0,2.0,8.31913525,160.0,12343.6265631,12.0
15,5.0,44.0,46.0,1.0,6.98727379,920.0,12343.6265631,12.0
16,5.0,7.0,21.0,2.0,8.03388904,280.0,12343.6265631,12.0
17,4.0,7.0,11.0,1.0,8.2200519,200.0,12343.6265631,12.0
18,5.0,118.0,11.0,2.0,6.72938939,1290.0,12343.6265631,12.0
19,5.0,40.0,11.0,2.0,7.36703906,510.0,12343.6265631,12.0
20,5.0,30.0,11.0,2.0,7.51774713,410.0,12343.6265631,12.0
21,5.0,199.0,30.0,1.0,6.56696666,2310.0,12343.6265631,12.0
22,5.0,147.0,12.0,1.0,6.68129055,1610.0,12343.6265631,12.0
23,5.0,82.0,12.0,2.0,6.85267943,940.0,12343.6265631,12.0
24,5.0,118.0,11.0,2.0,6.72938939,1290.0,12343.6265631,12.0
25,5.0,72.0,21.0,2.0,6.89833274,930.0,12343.6265631,12.0
26,4.0,7.0,11.0,1.0,8.2200519,200.0,12343.6265631,12.0
27,5.0,199.0,11.0,2.0,6.58243205,2100.0,12343.6265631,12.0
0,5.0,4.0,11.0,2.0,8.42016286,150.0,12365.917709000001,13.0
1,5.0,4.0,11.0,2.0,8.42016286,150.0,12365.917709000001,13.0
2,5.0,199.0,187.0,1.0,6.56081865,3880.0,12365.917709000001,13.0
3,5.0,199.0,187.0,1.0,6.56081865,3880.0,12365.917709000001,13.0
4,5.0,199.0,46.0,2.0,6.56321572,2450.0,12365.917709000001,13.0
5,5.0,30.0,11.0,2.0,7.51774713,410.0,12365.917709000001,13.0
6,5.0,7.0,26.0,2.0,7.84582698,330.0,12365.917709000001,13.0
7,5.0,30.0,28.0,2.0,7.24496213,580.0,12365.917709000001,13.0
8,5.0,147.0,12.0,1.0,6.68129055,1610.0,12365.917709000001,13.0
9,5.0,7.0,11.0,1.0,8.16725887,200.0,12365.917709000001,13.0
10,5.0,199.0,11.0,2.0,6.58243205,2100.0,12365.917709000001,13.0
11,5.0,7.0,26.0,2.0,7.84582698,330.0,12365.917709000001,13.0
12,5.0,7.0,21.0,2.0,8.03388904,280.0,12365.917709000001,13.0
