idx,params_1,params_2,params_3,params_4,fitness_1,fitness_2,hypervolume,gen
5,5.0,4.0,23.0,2.0,7.89447292,270.0,12351.6965696,6.0
6,5.0,4.0,7.0,1.0,8.47099972,130.0,12351.6965696,6.0
7,5.0,146.0,23.0,1.0,6.7084871,1710.0,12351.6965696,6.0
8,5.0,4.0,23.0,1.0,7.8877633,290.0,12351.6965696,6.0
9,5.0,97.0,7.0,2.0,6.79981235,1040.0,12351.6965696,6.0
10,5.0,4.0,7.0,1.0,8.47099972,130.0,12351.6965696,6.0
11,5.0,58.0,7.0,2.0,7.09710988,650.0,12351.6965696,6.0
12,5.0,37.0,22.0,2.0,7.2137824,590.0,12351.6965696,6.0
13,5.0,58.0,7.0,1.0,6.95422731,670.0,12351.6965696,6.0
14,5.0,4.0,36.0,1.0,7.63175998,420.0,12351.6965696,6.0
15,5.0,58.0,36.0,1.0,6.92450552,960.0,12351.6965696,6.0
16,5.0,4.0,36.0,1.0,7.63175998,420.0,12351.6965696,6.0
17,5.0,21.0,23.0,2.0,7.51475354,440.0,12351.6965696,6.0
18,5.0,58.0,21.0,2.0,6.93303007,790.0,12351.6965696,6.0
19,5.0,21.0,37.0,2.0,7.35130588,580.0,12351.6965696,6.0
20,5.0,4.0,51.0,2.0,7.37248257,550.0,12351.6965696,6.0
21,5.0,141.0,51.0,2.0,6.66976253,1920.0,12351.6965696,6.0
22,5.0,21.0,23.0,2.0,7.51475354,440.0,12351.6965696,6.0
23,5.0,4.0,23.0,2.0,7.89447292,270.0,12351.6965696,6.0
24,5.0,145.0,38.0,2.0,6.68167526,1830.0,12351.6965696,6.0
25,5.0,4.0,51.0,2.0,7.37248257,550.0,12351.6965696,6.0
26,5.0,146.0,23.0,1.0,6.7084871,1710.0,12351.6965696,6.0
27,5.0,58.0,21.0,2.0,6.93303007,790.0,12351.6965696,6.0
0,5.0,199.0,8.0,2.0,6.56612149,2070.0,12377.921151800001,7.0
1,5.0,199.0,8.0,2.0,6.56612149,2070.0,12377.921151800001,7.0
2,5.0,4.0,7.0,2.0,8.68577744,110.0,12377.921151800001,7.0
3,5.0,4.0,7.0,2.0,8.68577744,110.0,12377.921151800001,7.0
4,5.0,158.0,7.0,2.0,6.64103241,1650.0,12377.921151800001,7.0
5,5.0,4.0,23.0,2.0,7.89447292,270.0,12377.921151800001,7.0
6,5.0,4.0,7.0,1.0,8.47099972,130.0,12377.921151800001,7.0
7,5.0,117.0,7.0,2.0,6.71808982,1240.0,12377.921151800001,7.0
8,5.0,97.0,7.0,2.0,6.79981235,1040.0,12377.921151800001,7.0
9,5.0,4.0,23.0,1.0,7.8877633,290.0,12377.921151800001,7.0
10,5.0,58.0,36.0,1.0,6.92450552,960.0,12377.921151800001,7.0
11,5.0,52.0,7.0,2.0,7.19025542,590.0,12377.921151800001,7.0
12,5.0,117.0,7.0,2.0,6.71808982,1240.0,12377.921151800001,7.0
13,5.0,4.0,7.0,1.0,8.47099972,130.0,12377.921151800001,7.0
14,5.0,4.0,36.0,1.0,7.63175998,420.0,12377.921151800001,7.0
15,5.0,58.0,7.0,1.0,6.95422731,670.0,12377.921151800001,7.0
16,5.0,38.0,8.0,2.0,7.43207327,460.0,12377.921151800001,7.0
17,5.0,4.0,36.0,1.0,7.63175998,420.0,12377.921151800001,7.0
18,5.0,4.0,8.0,2.0,8.6072261,120.0,12377.921151800001,7.0
19,5.0,21.0,37.0,2.0,7.35130588,580.0,12377.921151800001,7.0
20,5.0,58.0,7.0,2.0,7.09710988,650.0,12377.921151800001,7.0
21,5.0,58.0,21.0,2.0,6.93303007,790.0,12377.921151800001,7.0
22,5.0,4.0,23.0,2.0,7.89447292,270.0,12377.921151800001,7.0
23,5.0,21.0,23.0,2.0,7.51475354,440.0,12377.921151800001,7.0
24,5.0,58.0,21.0,2.0,6.93303007,790.0,12377.921151800001,7.0
25,5.0,4.0,51.0,2.0,7.37248257,550.0,12377.921151800001,7.0
26,5.0,58.0,7.0,2.0,7.09710988,650.0,12377.921151800001,7.0
27,5.0,21.0,23.0,2.0,7.51475354,440.0,12377.921151800001,7.0
0,5.0,199.0,8.0,2.0,6.56612149,2070.0,12385.926878400001,8.0
1,5.0,199.0,8.0,2.0,6.56612149,2070.0,12385.926878400001,8.0
2,5.0,4.0,7.0,2.0,8.68577744,110.0,12385.926878400001,8.0
3,5.0,4.0,7.0,2.0,8.68577744,110.0,12385.926878400001,8.0
4,5.0,17.0,8.0,2.0,8.07071339,250.0,12385.926878400001,8.0
5,5.0,158.0,7.0,2.0,6.64103241,1650.0,12385.926878400001,8.0
6,5.0,117.0,7.0,2.0,6.71808982,1240.0,12385.926878400001,8.0
7,5.0,158.0,7.0,2.0,6.64103241,1650.0,12385.926878400001,8.0
8,5.0,97.0,7.0,2.0,6.79981235,1040.0,12385.926878400001,8.0
9,5.0,4.0,7.0,1.0,8.47099972,130.0,12385.926878400001,8.0
10,5.0,52.0,7.0,2.0,7.19025542,590.0,12385.926878400001,8.0
11,5.0,58.0,36.0,1.0,6.92450552,960.0,12385.926878400001,8.0
12,5.0,117.0,7.0,2.0,6.71808982,1240.0,12385.926878400001,8.0
13,5.0,4.0,23.0,1.0,7.8877633,290.0,12385.926878400001,8.0
14,5.0,4.0,36.0,1.0,7.63175998,420.0,12385.926878400001,8.0
15,5.0,58.0,7.0,1.0,6.95422731,670.0,12385.926878400001,8.0
16,5.0,4.0,7.0,1.0,8.47099972,130.0,12385.926878400001,8.0
17,5.0,38.0,8.0,2.0,7.43207327,460.0,12385.926878400001,8.0
18,5.0,4.0,36.0,1.0,7.63175998,420.0,12385.926878400001,8.0
19,5.0,4.0,8.0,2.0,8.6072261,120.0,12385.926878400001,8.0
20,5.0,21.0,37.0,2.0,7.35130588,580.0,12385.926878400001,8.0
21,5.0,4.0,51.0,2.0,7.37248257,550.0,12385.926878400001,8.0
22,5.0,58.0,7.0,2.0,7.09710988,650.0,12385.926878400001,8.0
23,5.0,58.0,21.0,2.0,6.93303007,790.0,12385.926878400001,8.0
24,5.0,4.0,23.0,2.0,7.89447292,270.0,12385.926878400001,8.0
25,5.0,4.0,23.0,1.0,7.8877633,290.0,12385.926878400001,8.0
26,5.0,21.0,23.0,2.0,7.51475354,440.0,12385.926878400001,8.0
27,5.0,58.0,21.0,2.0,6.93303007,790.0,12385.926878400001,8.0
0,5.0,199.0,8.0,2.0,6.56612149,2070.0,12403.643121199999,9.0
1,5.0,199.0,8.0,2.0,6.56612149,2070.0,12403.643121199999,9.0
2,5.0,4.0,4.0,2.0,9.72420284,80.0,12403.643121199999,9.0
3,5.0,4.0,7.0,2.0,8.68577744,110.0,12403.643121199999,9.0
4,5.0,141.0,8.0,2.0,6.69684928,1490.0,12403.643121199999,9.0
5,5.0,158.0,7.0,2.0,6.64103241,1650.0,12403.643121199999,9.0
6,5.0,4.0,36.0,2.0,7.6086656,400.0,12403.643121199999,9.0
7,5.0,58.0,36.0,1.0,6.92450552,960.0,12403.643121199999,9.0
8,5.0,117.0,7.0,2.0,6.71808982,1240.0,12403.643121199999,9.0
9,5.0,97.0,7.0,2.0,6.79981235,1040.0,12403.643121199999,9.0
10,5.0,17.0,8.0,2.0,8.07071339,250.0,12403.643121199999,9.0
11,5.0,4.0,7.0,1.0,8.47099972,130.0,12403.643121199999,9.0
12,5.0,17.0,8.0,2.0,8.07071339,250.0,12403.643121199999,9.0
13,5.0,117.0,7.0,2.0,6.71808982,1240.0,12403.643121199999,9.0
14,5.0,58.0,7.0,1.0,6.95422731,670.0,12403.643121199999,9.0
15,5.0,158.0,7.0,2.0,6.64103241,1650.0,12403.643121199999,9.0
16,5.0,4.0,7.0,1.0,8.47099972,130.0,12403.643121199999,9.0
17,5.0,4.0,23.0,1.0,7.8877633,290.0,12403.643121199999,9.0
18,5.0,58.0,21.0,2.0,6.93303007,790.0,12403.643121199999,9.0
19,5.0,21.0,23.0,2.0,7.51475354,440.0,12403.643121199999,9.0
20,5.0,4.0,51.0,2.0,7.37248257,550.0,12403.643121199999,9.0
21,5.0,58.0,7.0,2.0,7.09710988,650.0,12403.643121199999,9.0
22,5.0,21.0,37.0,2.0,7.35130588,580.0,12403.643121199999,9.0
23,5.0,38.0,8.0,2.0,7.43207327,460.0,12403.643121199999,9.0
24,5.0,97.0,7.0,2.0,6.79981235,1040.0,12403.643121199999,9.0
25,5.0,4.0,23.0,2.0,7.89447292,270.0,12403.643121199999,9.0
26,5.0,58.0,21.0,2.0,6.93303007,790.0,12403.643121199999,9.0
27,5.0,52.0,7.0,2.0,7.19025542,590.0,12403.643121199999,9.0
0,5.0,199.0,8.0,2.0,6.56612149,2070.0,12418.8116882,10.0
1,5.0,199.0,8.0,2.0,6.56612149,2070.0,12418.8116882,10.0
2,5.0,4.0,4.0,2.0,9.72420284,80.0,12418.8116882,10.0
3,5.0,4.0,4.0,2.0,9.72420284,80.0,12418.8116882,10.0
4,5.0,4.0,5.0,2.0,9.25690665,90.0,12418.8116882,10.0
5,5.0,158.0,7.0,2.0,6.64103241,1650.0,12418.8116882,10.0
6,5.0,4.0,36.0,2.0,7.6086656,400.0,12418.8116882,10.0
7,5.0,4.0,7.0,2.0,8.68577744,110.0,12418.8116882,10.0
8,5.0,117.0,7.0,2.0,6.71808982,1240.0,12418.8116882,10.0
9,5.0,141.0,8.0,2.0,6.69684928,1490.0,12418.8116882,10.0
10,5.0,97.0,7.0,2.0,6.79981235,1040.0,12418.8116882,10.0
11,5.0,17.0,8.0,2.0,8.07071339,250.0,12418.8116882,10.0
12,5.0,4.0,7.0,1.0,8.47099972,130.0,12418.8116882,10.0
13,5.0,4.0,7.0,1.0,8.47099972,130.0,12418.8116882,10.0
14,5.0,58.0,36.0,1.0,6.92450552,960.0,12418.8116882,10.0
15,5.0,52.0,7.0,2.0,7.19025542,590.0,12418.8116882,10.0
16,5.0,17.0,8.0,2.0,8.07071339,250.0,12418.8116882,10.0
17,5.0,54.0,8.0,2.0,7.03654434,620.0,12418.8116882,10.0
18,5.0,117.0,7.0,2.0,6.71808982,1240.0,12418.8116882,10.0
19,5.0,158.0,7.0,2.0,6.64103241,1650.0,12418.8116882,10.0
20,5.0,38.0,8.0,2.0,7.43207327,460.0,12418.8116882,10.0
21,5.0,4.0,23.0,1.0,7.8877633,290.0,12418.8116882,10.0
22,5.0,58.0,21.0,2.0,6.93303007,790.0,12418.8116882,10.0
23,5.0,141.0,8.0,2.0,6.69684928,1490.0,12418.8116882,10.0
24,5.0,58.0,7.0,1.0,6.95422731,670.0,12418.8116882,10.0
25,5.0,21.0,23.0,2.0,7.51475354,440.0,12418.8116882,10.0
26,5.0,4.0,51.0,2.0,7.37248257,550.0,12418.8116882,10.0
27,5.0,4.0,7.0,2.0,8.68577744,110.0,12418.8116882,10.0
0,5.0,199.0,8.0,2.0,6.56612149,2070.0,12432.3609201,11.0
1,5.0,199.0,8.0,2.0,6.56612149,2070.0,12432.3609201,11.0
2,5.0,4.0,4.0,2.0,9.72420284,80.0,12432.3609201,11.0
3,5.0,4.0,4.0,2.0,9.72420284,80.0,12432.3609201,11.0
4,5.0,187.0,5.0,2.0,6.60523147,1920.0,12432.3609201,11.0
5,5.0,97.0,7.0,2.0,6.79981235,1040.0,12432.3609201,11.0
6,5.0,17.0,4.0,2.0,8.22970837,210.0,12432.3609201,11.0
7,5.0,4.0,5.0,2.0,9.25690665,90.0,12432.3609201,11.0
8,5.0,4.0,7.0,2.0,8.68577744,110.0,12432.3609201,11.0
9,5.0,58.0,36.0,1.0,6.92450552,960.0,12432.3609201,11.0
10,5.0,4.0,5.0,2.0,9.25690665,90.0,12432.3609201,11.0
11,5.0,58.0,21.0,2.0,6.93303007,790.0,12432.3609201,11.0
12,5.0,117.0,7.0,2.0,6.71808982,1240.0,12432.3609201,11.0
13,5.0,158.0,7.0,2.0,6.64103241,1650.0,12432.3609201,11.0
14,5.0,4.0,51.0,2.0,7.37248257,550.0,12432.3609201,11.0
15,5.0,52.0,7.0,2.0,7.19025542,590.0,12432.3609201,11.0
16,5.0,141.0,8.0,2.0,6.69684928,1490.0,12432.3609201,11.0
17,5.0,58.0,7.0,1.0,6.95422731,670.0,12432.3609201,11.0
18,5.0,54.0,8.0,2.0,7.03654434,620.0,12432.3609201,11.0
19,5.0,4.0,23.0,1.0,7.8877633,290.0,12432.3609201,11.0
20,5.0,4.0,36.0,2.0,7.6086656,400.0,12432.3609201,11.0
21,5.0,4.0,23.0,1.0,7.8877633,290.0,12432.3609201,11.0
22,5.0,117.0,7.0,2.0,6.71808982,1240.0,12432.3609201,11.0
23,5.0,38.0,8.0,2.0,7.43207327,460.0,12432.3609201,11.0
24,5.0,158.0,4.0,2.0,6.68945441,1620.0,12432.3609201,11.0
25,5.0,21.0,23.0,2.0,7.51475354,440.0,12432.3609201,11.0
26,5.0,4.0,36.0,2.0,7.6086656,400.0,12432.3609201,11.0
27,5.0,4.0,7.0,1.0,8.47099972,130.0,12432.3609201,11.0
0,5.0,199.0,8.0,2.0,6.56612149,2070.0,12435.776493200001,12.0
1,5.0,199.0,8.0,2.0,6.56612149,2070.0,12435.776493200001,12.0
2,5.0,4.0,4.0,2.0,9.72420284,80.0,12435.776493200001,12.0
3,5.0,4.0,4.0,2.0,9.72420284,80.0,12435.776493200001,12.0
4,5.0,1.0,8.0,2.0,9.20497485,90.0,12435.776493200001,12.0
5,5.0,4.0,7.0,1.0,8.47099972,130.0,12435.776493200001,12.0
6,5.0,4.0,4.0,1.0,8.97233008,100.0,12435.776493200001,12.0
7,5.0,4.0,7.0,2.0,8.68577744,110.0,12435.776493200001,12.0
8,5.0,187.0,5.0,2.0,6.60523147,1920.0,12435.776493200001,12.0
9,5.0,58.0,21.0,2.0,6.93303007,790.0,12435.776493200001,12.0
10,5.0,117.0,7.0,2.0,6.71808982,1240.0,12435.776493200001,12.0
11,5.0,158.0,7.0,2.0,6.64103241,1650.0,12435.776493200001,12.0
12,5.0,17.0,4.0,2.0,8.22970837,210.0,12435.776493200001,12.0
13,5.0,4.0,51.0,2.0,7.37248257,550.0,12435.776493200001,12.0
14,5.0,97.0,7.0,2.0,6.79981235,1040.0,12435.776493200001,12.0
15,5.0,141.0,8.0,2.0,6.69684928,1490.0,12435.776493200001,12.0
16,5.0,58.0,36.0,1.0,6.92450552,960.0,12435.776493200001,12.0
17,5.0,58.0,7.0,1.0,6.95422731,670.0,12435.776493200001,12.0
18,5.0,4.0,23.0,2.0,7.89447292,270.0,12435.776493200001,12.0
19,5.0,54.0,8.0,2.0,7.03654434,620.0,12435.776493200001,12.0
20,5.0,117.0,7.0,2.0,6.71808982,1240.0,12435.776493200001,12.0
21,5.0,17.0,4.0,2.0,8.22970837,210.0,12435.776493200001,12.0
22,5.0,38.0,8.0,2.0,7.43207327,460.0,12435.776493200001,12.0
23,5.0,4.0,23.0,1.0,7.8877633,290.0,12435.776493200001,12.0
24,5.0,4.0,36.0,2.0,7.6086656,400.0,12435.776493200001,12.0
25,5.0,158.0,4.0,2.0,6.68945441,1620.0,12435.776493200001,12.0
26,5.0,187.0,5.0,1.0,6.60484309,1940.0,12435.776493200001,12.0
27,5.0,21.0,23.0,2.0,7.51475354,440.0,12435.776493200001,12.0
0,5.0,199.0,8.0,2.0,6.56612149,2070.0,12435.776493200001,13.0
1,5.0,199.0,8.0,2.0,6.56612149,2070.0,12435.776493200001,13.0
2,5.0,4.0,4.0,2.0,9.72420284,80.0,12435.776493200001,13.0
3,5.0,4.0,4.0,2.0,9.72420284,80.0,12435.776493200001,13.0
4,5.0,141.0,8.0,2.0,6.69684928,1490.0,12435.776493200001,13.0
5,5.0,4.0,7.0,1.0,8.47099972,130.0,12435.776493200001,13.0
6,5.0,4.0,36.0,2.0,7.6086656,400.0,12435.776493200001,13.0
7,5.0,54.0,8.0,2.0,7.03654434,620.0,12435.776493200001,13.0
8,5.0,1.0,8.0,2.0,9.20497485,90.0,12435.776493200001,13.0
9,5.0,58.0,36.0,1.0,6.92450552,960.0,12435.776493200001,13.0
10,5.0,187.0,5.0,2.0,6.60523147,1920.0,12435.776493200001,13.0
11,5.0,4.0,51.0,2.0,7.37248257,550.0,12435.776493200001,13.0
12,5.0,117.0,7.0,2.0,6.71808982,1240.0,12435.776493200001,13.0
13,5.0,158.0,7.0,2.0,6.64103241,1650.0,12435.776493200001,13.0
