idx,params_1,params_2,params_3,params_4,fitness_1,fitness_2,hypervolume,gen
7,5.0,164.0,67.0,2.0,6.61513931,2310.0,5108.079157910002,2.0
8,5.0,86.0,17.0,1.0,6.76748908,1050.0,5108.079157910002,2.0
9,5.0,86.0,17.0,1.0,6.76748908,1050.0,5108.079157910002,2.0
10,5.0,151.0,36.0,2.0,6.66496727,1870.0,5108.079157910002,2.0
11,5.0,151.0,36.0,2.0,6.66496727,1870.0,5108.079157910002,2.0
12,5.0,36.0,66.0,2.0,6.91357015,1020.0,5108.079157910002,2.0
13,5.0,49.0,48.0,1.0,6.95948645,990.0,5108.079157910002,2.0
14,5.0,63.0,5.0,2.0,7.04419362,680.0,5108.079157910002,2.0
15,5.0,86.0,17.0,2.0,6.84958213,1030.0,5108.079157910002,2.0
16,5.0,187.0,67.0,2.0,6.58209569,2540.0,5108.079157910002,2.0
17,2.0,10.0,21.0,1.0,8.34757007,330.0,5108.079157910002,2.0
18,5.0,169.0,116.0,2.0,6.62393371,2850.0,5108.079157910002,2.0
19,5.0,169.0,116.0,2.0,6.62393371,2850.0,5108.079157910002,2.0
20,5.0,22.0,84.0,2.0,6.96762306,1060.0,5108.079157910002,2.0
21,2.0,63.0,5.0,2.0,7.84327094,680.0,5108.079157910002,2.0
22,2.0,63.0,5.0,2.0,7.84327094,680.0,5108.079157910002,2.0
23,5.0,57.0,62.0,1.0,6.88516811,1210.0,5108.079157910002,2.0
24,5.0,53.0,126.0,1.0,6.83642332,1810.0,5108.079157910002,2.0
25,5.0,71.0,116.0,2.0,6.77905619,1870.0,5108.079157910002,2.0
26,5.0,136.0,108.0,1.0,6.64151552,2460.0,5108.079157910002,2.0
27,5.0,127.0,86.0,1.0,6.69251044,2150.0,5108.079157910002,2.0
28,5.0,123.0,114.0,2.0,6.68199998,2370.0,5108.079157910002,2.0
29,5.0,127.0,86.0,1.0,6.69251044,2150.0,5108.079157910002,2.0
30,5.0,136.0,108.0,2.0,6.66015858,2440.0,5108.079157910002,2.0
31,5.0,169.0,116.0,2.0,6.62393371,2850.0,5108.079157910002,2.0
0,5.0,115.0,24.0,1.0,6.70564713,1410.0,6705.102858940003,3.0
1,5.0,115.0,24.0,1.0,6.70564713,1410.0,6705.102858940003,3.0
2,5.0,115.0,24.0,1.0,6.70564713,1410.0,6705.102858940003,3.0
3,5.0,115.0,24.0,1.0,6.70564713,1410.0,6705.102858940003,3.0
4,5.0,169.0,67.0,2.0,6.61359721,2360.0,6705.102858940003,3.0
5,5.0,169.0,67.0,2.0,6.61359721,2360.0,6705.102858940003,3.0
6,5.0,169.0,67.0,2.0,6.61359721,2360.0,6705.102858940003,3.0
7,2.0,10.0,21.0,2.0,8.3054321,310.0,6705.102858940003,3.0
8,5.0,115.0,24.0,2.0,6.74009478,1390.0,6705.102858940003,3.0
9,5.0,115.0,24.0,2.0,6.74009478,1390.0,6705.102858940003,3.0
10,5.0,164.0,67.0,2.0,6.61513931,2310.0,6705.102858940003,3.0
11,5.0,164.0,67.0,2.0,6.61513931,2310.0,6705.102858940003,3.0
12,5.0,164.0,67.0,2.0,6.61513931,2310.0,6705.102858940003,3.0
13,5.0,86.0,17.0,1.0,6.76748908,1050.0,6705.102858940003,3.0
14,5.0,86.0,17.0,1.0,6.76748908,1050.0,6705.102858940003,3.0
15,5.0,36.0,66.0,2.0,6.91357015,1020.0,6705.102858940003,3.0
16,5.0,49.0,48.0,1.0,6.95948645,990.0,6705.102858940003,3.0
17,5.0,49.0,48.0,1.0,6.95948645,990.0,6705.102858940003,3.0
18,5.0,63.0,5.0,2.0,7.04419362,680.0,6705.102858940003,3.0
19,5.0,63.0,5.0,2.0,7.04419362,680.0,6705.102858940003,3.0
20,5.0,187.0,67.0,2.0,6.58209569,2540.0,6705.102858940003,3.0
21,5.0,187.0,67.0,2.0,6.58209569,2540.0,6705.102858940003,3.0
22,5.0,38.0,21.0,2.0,7.10545185,590.0,6705.102858940003,3.0
23,5.0,77.0,24.0,1.0,6.82917908,1030.0,6705.102858940003,3.0
24,5.0,187.0,116.0,2.0,6.57890616,3030.0,6705.102858940003,3.0
25,5.0,143.0,21.0,2.0,6.65607152,1640.0,6705.102858940003,3.0
26,5.0,169.0,22.0,2.0,6.61732842,1910.0,6705.102858940003,3.0
27,5.0,10.0,21.0,1.0,7.83094892,330.0,6705.102858940003,3.0
28,5.0,151.0,196.0,2.0,6.62283154,3470.0,6705.102858940003,3.0
29,2.0,10.0,21.0,1.0,8.34757007,330.0,6705.102858940003,3.0
30,5.0,86.0,17.0,2.0,6.84958213,1030.0,6705.102858940003,3.0
31,2.0,63.0,5.0,2.0,7.84327094,680.0,6705.102858940003,3.0
0,5.0,115.0,24.0,1.0,6.70564713,1410.0,7135.974399309999,4.0
1,5.0,115.0,24.0,1.0,6.70564713,1410.0,7135.974399309999,4.0
2,5.0,115.0,24.0,1.0,6.70564713,1410.0,7135.974399309999,4.0
3,5.0,115.0,24.0,1.0,6.70564713,1410.0,7135.974399309999,4.0
4,2.0,10.0,21.0,2.0,8.3054321,310.0,7135.974399309999,4.0
5,2.0,10.0,21.0,2.0,8.3054321,310.0,7135.974399309999,4.0
6,5.0,86.0,17.0,1.0,6.76748908,1050.0,7135.974399309999,4.0
7,5.0,86.0,17.0,1.0,6.76748908,1050.0,7135.974399309999,4.0
8,5.0,86.0,17.0,1.0,6.76748908,1050.0,7135.974399309999,4.0
9,5.0,63.0,5.0,2.0,7.04419362,680.0,7135.974399309999,4.0
10,5.0,63.0,5.0,2.0,7.04419362,680.0,7135.974399309999,4.0
11,5.0,63.0,5.0,2.0,7.04419362,680.0,7135.974399309999,4.0
12,5.0,63.0,5.0,2.0,7.04419362,680.0,7135.974399309999,4.0
13,5.0,63.0,5.0,2.0,7.04419362,680.0,7135.974399309999,4.0
14,5.0,38.0,21.0,2.0,7.10545185,590.0,7135.974399309999,4.0
15,5.0,38.0,21.0,2.0,7.10545185,590.0,7135.974399309999,4.0
16,5.0,187.0,116.0,2.0,6.57890616,3030.0,7135.974399309999,4.0
17,5.0,187.0,116.0,2.0,6.57890616,3030.0,7135.974399309999,4.0
18,5.0,143.0,21.0,2.0,6.65607152,1640.0,7135.974399309999,4.0
19,5.0,169.0,22.0,2.0,6.61732842,1910.0,7135.974399309999,4.0
20,5.0,10.0,21.0,1.0,7.83094892,330.0,7135.974399309999,4.0
21,5.0,110.0,21.0,1.0,6.71988816,1330.0,7135.974399309999,4.0
22,2.0,10.0,12.0,2.0,8.40663747,220.0,7135.974399309999,4.0
23,5.0,49.0,21.0,1.0,6.99629019,720.0,7135.974399309999,4.0
24,5.0,76.0,22.0,2.0,6.8195565,980.0,7135.974399309999,4.0
25,5.0,133.0,24.0,1.0,6.67245807,1590.0,7135.974399309999,4.0
26,5.0,34.0,21.0,2.0,7.26463696,550.0,7135.974399309999,4.0
27,5.0,187.0,21.0,2.0,6.57950424,2080.0,7135.974399309999,4.0
28,2.0,10.0,21.0,1.0,8.34757007,330.0,7135.974399309999,4.0
29,5.0,187.0,67.0,2.0,6.58209569,2540.0,7135.974399309999,4.0
30,5.0,187.0,67.0,2.0,6.58209569,2540.0,7135.974399309999,4.0
31,2.0,63.0,5.0,2.0,7.84327094,680.0,7135.974399309999,4.0
0,5.0,187.0,116.0,2.0,6.57890616,3030.0,7149.588849509999,5.0
1,5.0,187.0,116.0,2.0,6.57890616,3030.0,7149.588849509999,5.0
2,2.0,10.0,12.0,2.0,8.40663747,220.0,7149.588849509999,5.0
3,5.0,10.0,21.0,2.0,7.81616353,310.0,7149.588849509999,5.0
4,5.0,187.0,21.0,2.0,6.57950424,2080.0,7149.588849509999,5.0
5,5.0,34.0,21.0,2.0,7.26463696,550.0,7149.588849509999,5.0
6,5.0,169.0,22.0,2.0,6.61732842,1910.0,7149.588849509999,5.0
7,5.0,34.0,21.0,2.0,7.26463696,550.0,7149.588849509999,5.0
8,5.0,110.0,21.0,2.0,6.73867443,1310.0,7149.588849509999,5.0
9,5.0,76.0,22.0,2.0,6.8195565,980.0,7149.588849509999,5.0
10,5.0,86.0,17.0,1.0,6.76748908,1050.0,7149.588849509999,5.0
11,5.0,76.0,22.0,2.0,6.8195565,980.0,7149.588849509999,5.0
12,5.0,38.0,21.0,2.0,7.10545185,590.0,7149.588849509999,5.0
13,5.0,49.0,21.0,1.0,6.99629019,720.0,7149.588849509999,5.0
14,5.0,49.0,21.0,1.0,6.99629019,720.0,7149.588849509999,5.0
15,5.0,133.0,24.0,1.0,6.67245807,1590.0,7149.588849509999,5.0
16,5.0,143.0,21.0,2.0,6.65607152,1640.0,7149.588849509999,5.0
17,5.0,115.0,24.0,1.0,6.70564713,1410.0,7149.588849509999,5.0
18,5.0,187.0,21.0,2.0,6.57950424,2080.0,7149.588849509999,5.0
19,5.0,63.0,5.0,2.0,7.04419362,680.0,7149.588849509999,5.0
20,5.0,110.0,21.0,1.0,6.71988816,1330.0,7149.588849509999,5.0
21,5.0,63.0,5.0,2.0,7.04419362,680.0,7149.588849509999,5.0
22,5.0,38.0,21.0,2.0,7.10545185,590.0,7149.588849509999,5.0
23,5.0,115.0,24.0,1.0,6.70564713,1410.0,7149.588849509999,5.0
24,5.0,86.0,17.0,1.0,6.76748908,1050.0,7149.588849509999,5.0
25,5.0,143.0,21.0,2.0,6.65607152,1640.0,7149.588849509999,5.0
26,5.0,115.0,24.0,1.0,6.70564713,1410.0,7149.588849509999,5.0
27,5.0,115.0,24.0,1.0,6.70564713,1410.0,7149.588849509999,5.0
28,5.0,115.0,24.0,1.0,6.70564713,1410.0,7149.588849509999,5.0
29,5.0,86.0,17.0,1.0,6.76748908,1050.0,7149.588849509999,5.0
30,5.0,63.0,5.0,2.0,7.04419362,680.0,7149.588849509999,5.0
31,5.0,63.0,5.0,2.0,7.04419362,680.0,7149.588849509999,5.0
0,5.0,187.0,35.0,2.0,6.53411873,2220.0,4376.14445253,6.0
1,5.0,10.0,12.0,2.0,8.15317486,220.0,4376.14445253,6.0
2,5.0,10.0,21.0,2.0,7.81616353,310.0,4376.14445253,6.0
3,5.0,34.0,21.0,2.0,7.26463696,550.0,4376.14445253,6.0
4,5.0,169.0,22.0,2.0,6.61732842,1910.0,4376.14445253,6.0
5,5.0,34.0,21.0,2.0,7.26463696,550.0,4376.14445253,6.0
6,5.0,110.0,21.0,2.0,6.73867443,1310.0,4376.14445253,6.0
7,5.0,76.0,22.0,2.0,6.8195565,980.0,4376.14445253,6.0
8,5.0,86.0,17.0,1.0,6.76748908,1050.0,4376.14445253,6.0
9,5.0,133.0,24.0,1.0,6.67245807,1590.0,4376.14445253,6.0
10,5.0,143.0,21.0,2.0,6.65607152,1640.0,4376.14445253,6.0
11,5.0,76.0,22.0,2.0,6.8195565,980.0,4376.14445253,6.0
12,5.0,38.0,21.0,2.0,7.10545185,590.0,4376.14445253,6.0
13,5.0,49.0,21.0,1.0,6.99629019,720.0,4376.14445253,6.0
14,5.0,49.0,21.0,1.0,6.99629019,720.0,4376.14445253,6.0
15,5.0,187.0,21.0,2.0,6.57950424,2080.0,4376.14445253,6.0
16,5.0,115.0,24.0,1.0,6.70564713,1410.0,4376.14445253,6.0
17,5.0,187.0,21.0,2.0,6.57950424,2080.0,4376.14445253,6.0
18,5.0,63.0,5.0,2.0,7.04419362,680.0,4376.14445253,6.0
19,5.0,110.0,21.0,1.0,6.71988816,1330.0,4376.14445253,6.0
20,5.0,115.0,24.0,1.0,6.70564713,1410.0,4376.14445253,6.0
21,5.0,38.0,21.0,2.0,7.10545185,590.0,4376.14445253,6.0
22,5.0,86.0,17.0,1.0,6.76748908,1050.0,4376.14445253,6.0
23,5.0,49.0,21.0,2.0,7.00140464,700.0,4376.14445253,6.0
24,5.0,143.0,21.0,2.0,6.65607152,1640.0,4376.14445253,6.0
25,5.0,63.0,5.0,2.0,7.04419362,680.0,4376.14445253,6.0
26,5.0,187.0,21.0,2.0,6.57950424,2080.0,4376.14445253,6.0
27,5.0,187.0,21.0,2.0,6.57950424,2080.0,4376.14445253,6.0
28,5.0,34.0,21.0,2.0,7.26463696,550.0,4376.14445253,6.0
29,5.0,34.0,21.0,2.0,7.26463696,550.0,4376.14445253,6.0
30,5.0,76.0,22.0,2.0,6.8195565,980.0,4376.14445253,6.0
31,5.0,76.0,22.0,2.0,6.8195565,980.0,4376.14445253,6.0
0,5.0,187.0,35.0,2.0,6.53411873,2220.0,4390.01074923,7.0
1,5.0,187.0,35.0,2.0,6.53411873,2220.0,4390.01074923,7.0
2,5.0,10.0,12.0,2.0,8.15317486,220.0,4390.01074923,7.0
3,5.0,10.0,12.0,2.0,8.15317486,220.0,4390.01074923,7.0
4,5.0,10.0,21.0,2.0,7.81616353,310.0,4390.01074923,7.0
5,5.0,34.0,21.0,2.0,7.26463696,550.0,4390.01074923,7.0
6,5.0,10.0,21.0,2.0,7.81616353,310.0,4390.01074923,7.0
7,5.0,10.0,13.0,2.0,8.080481,230.0,4390.01074923,7.0
8,5.0,34.0,21.0,2.0,7.26463696,550.0,4390.01074923,7.0
9,5.0,169.0,22.0,2.0,6.61732842,1910.0,4390.01074923,7.0
10,5.0,76.0,22.0,2.0,6.8195565,980.0,4390.01074923,7.0
11,5.0,150.0,21.0,2.0,6.62615426,1710.0,4390.01074923,7.0
12,5.0,105.0,21.0,2.0,6.73985095,1260.0,4390.01074923,7.0
13,5.0,76.0,22.0,2.0,6.8195565,980.0,4390.01074923,7.0
14,5.0,38.0,21.0,2.0,7.10545185,590.0,4390.01074923,7.0
15,5.0,86.0,17.0,1.0,6.76748908,1050.0,4390.01074923,7.0
16,5.0,49.0,21.0,1.0,6.99629019,720.0,4390.01074923,7.0
17,5.0,49.0,21.0,1.0,6.99629019,720.0,4390.01074923,7.0
18,5.0,187.0,21.0,2.0,6.57950424,2080.0,4390.01074923,7.0
19,5.0,115.0,40.0,2.0,6.7000811,1550.0,4390.01074923,7.0
20,5.0,187.0,21.0,2.0,6.57950424,2080.0,4390.01074923,7.0
21,5.0,115.0,24.0,1.0,6.70564713,1410.0,4390.01074923,7.0
22,5.0,63.0,5.0,2.0,7.04419362,680.0,4390.01074923,7.0
23,5.0,110.0,21.0,1.0,6.71988816,1330.0,4390.01074923,7.0
24,5.0,38.0,21.0,2.0,7.10545185,590.0,4390.01074923,7.0
25,5.0,143.0,21.0,1.0,6.65588,1660.0,4390.01074923,7.0
26,5.0,86.0,17.0,1.0,6.76748908,1050.0,4390.01074923,7.0
27,5.0,49.0,21.0,2.0,7.00140464,700.0,4390.01074923,7.0
28,5.0,133.0,24.0,1.0,6.67245807,1590.0,4390.01074923,7.0
29,5.0,63.0,5.0,2.0,7.04419362,680.0,4390.01074923,7.0
30,5.0,115.0,24.0,1.0,6.70564713,1410.0,4390.01074923,7.0
31,5.0,133.0,24.0,2.0,6.67742049,1570.0,4390.01074923,7.0
0,5.0,187.0,35.0,2.0,6.53411873,2220.0,4403.66200243,8.0
1,5.0,187.0,35.0,2.0,6.53411873,2220.0,4403.66200243,8.0
2,5.0,10.0,12.0,2.0,8.15317486,220.0,4403.66200243,8.0
3,5.0,10.0,12.0,2.0,8.15317486,220.0,4403.66200243,8.0
4,5.0,10.0,21.0,2.0,7.81616353,310.0,4403.66200243,8.0
5,5.0,34.0,21.0,2.0,7.26463696,550.0,4403.66200243,8.0
6,5.0,10.0,21.0,2.0,7.81616353,310.0,4403.66200243,8.0
7,5.0,10.0,13.0,2.0,8.080481,230.0,4403.66200243,8.0
8,5.0,34.0,21.0,2.0,7.26463696,550.0,4403.66200243,8.0
9,5.0,169.0,21.0,2.0,6.60486792,1900.0,4403.66200243,8.0
10,5.0,76.0,13.0,2.0,6.91138584,890.0,4403.66200243,8.0
11,5.0,150.0,21.0,2.0,6.62615426,1710.0,4403.66200243,8.0
12,5.0,38.0,21.0,2.0,7.10545185,590.0,4403.66200243,8.0
13,5.0,63.0,21.0,2.0,6.96264885,840.0,4403.66200243,8.0
14,5.0,86.0,17.0,1.0,6.76748908,1050.0,4403.66200243,8.0
15,5.0,104.0,21.0,2.0,6.74445494,1250.0,4403.66200243,8.0
16,5.0,187.0,12.0,2.0,6.58524231,1990.0,4403.66200243,8.0
17,5.0,76.0,22.0,2.0,6.8195565,980.0,4403.66200243,8.0
18,5.0,143.0,21.0,1.0,6.65588,1660.0,4403.66200243,8.0
19,5.0,115.0,40.0,2.0,6.7000811,1550.0,4403.66200243,8.0
20,5.0,115.0,24.0,1.0,6.70564713,1410.0,4403.66200243,8.0
21,5.0,76.0,22.0,2.0,6.8195565,980.0,4403.66200243,8.0
22,5.0,187.0,21.0,2.0,6.57950424,2080.0,4403.66200243,8.0
23,5.0,187.0,21.0,2.0,6.57950424,2080.0,4403.66200243,8.0
24,5.0,63.0,5.0,2.0,7.04419362,680.0,4403.66200243,8.0
25,5.0,110.0,21.0,1.0,6.71988816,1330.0,4403.66200243,8.0
26,5.0,49.0,21.0,1.0,6.99629019,720.0,4403.66200243,8.0
27,5.0,133.0,24.0,1.0,6.67245807,1590.0,4403.66200243,8.0
28,5.0,38.0,21.0,2.0,7.10545185,590.0,4403.66200243,8.0
29,5.0,49.0,21.0,2.0,7.00140464,700.0,4403.66200243,8.0
30,5.0,86.0,17.0,1.0,6.76748908,1050.0,4403.66200243,8.0
31,5.0,63.0,5.0,2.0,7.04419362,680.0,4403.66200243,8.0
0,5.0,187.0,35.0,2.0,6.53411873,2220.0,4404.91842643,9.0
1,5.0,187.0,35.0,2.0,6.53411873,2220.0,4404.91842643,9.0
2,5.0,10.0,12.0,2.0,8.15317486,220.0,4404.91842643,9.0
3,5.0,10.0,12.0,2.0,8.15317486,220.0,4404.91842643,9.0
4,5.0,10.0,21.0,2.0,7.81616353,310.0,4404.91842643,9.0
5,5.0,34.0,21.0,2.0,7.26463696,550.0,4404.91842643,9.0
6,5.0,10.0,21.0,2.0,7.81616353,310.0,4404.91842643,9.0
7,5.0,10.0,13.0,2.0,8.080481,230.0,4404.91842643,9.0
8,5.0,34.0,21.0,2.0,7.26463696,550.0,4404.91842643,9.0
9,5.0,38.0,21.0,2.0,7.10545185,590.0,4404.91842643,9.0
10,5.0,115.0,24.0,1.0,6.70564713,1410.0,4404.91842643,9.0
11,5.0,104.0,13.0,2.0,6.76524736,1170.0,4404.91842643,9.0
12,5.0,115.0,40.0,2.0,6.7000811,1550.0,4404.91842643,9.0
13,5.0,104.0,21.0,2.0,6.74445494,1250.0,4404.91842643,9.0
14,5.0,169.0,21.0,2.0,6.60486792,1900.0,4404.91842643,9.0
15,5.0,187.0,12.0,2.0,6.58524231,1990.0,4404.91842643,9.0
16,5.0,110.0,21.0,1.0,6.71988816,1330.0,4404.91842643,9.0
17,5.0,150.0,21.0,2.0,6.62615426,1710.0,4404.91842643,9.0
18,5.0,49.0,21.0,1.0,6.99629019,720.0,4404.91842643,9.0
19,5.0,86.0,17.0,1.0,6.76748908,1050.0,4404.91842643,9.0
20,5.0,76.0,22.0,2.0,6.8195565,980.0,4404.91842643,9.0
21,5.0,63.0,21.0,2.0,6.96264885,840.0,4404.91842643,9.0
22,5.0,139.0,24.0,1.0,6.63796048,1650.0,4404.91842643,9.0
23,5.0,133.0,24.0,1.0,6.67245807,1590.0,4404.91842643,9.0
24,5.0,76.0,13.0,2.0,6.91138584,890.0,4404.91842643,9.0
25,5.0,76.0,22.0,2.0,6.8195565,980.0,4404.91842643,9.0
26,5.0,76.0,13.0,2.0,6.91138584,890.0,4404.91842643,9.0
27,5.0,187.0,21.0,2.0,6.57950424,2080.0,4404.91842643,9.0
28,5.0,187.0,21.0,2.0,6.57950424,2080.0,4404.91842643,9.0
29,5.0,63.0,5.0,2.0,7.04419362,680.0,4404.91842643,9.0
30,5.0,169.0,21.0,2.0,6.60486792,1900.0,4404.91842643,9.0
31,5.0,38.0,21.0,2.0,7.10545185,590.0,4404.91842643,9.0
0,5.0,187.0,35.0,2.0,6.53411873,2220.0,4428.24164843,10.0
1,5.0,187.0,35.0,2.0,6.53411873,2220.0,4428.24164843,10.0
2,5.0,10.0,12.0,2.0,8.15317486,220.0,4428.24164843,10.0
3,5.0,10.0,12.0,2.0,8.15317486,220.0,4428.24164843,10.0
4,5.0,10.0,38.0,2.0,7.50027537,480.0,4428.24164843,10.0
5,5.0,10.0,13.0,2.0,8.080481,230.0,4428.24164843,10.0
6,5.0,10.0,21.0,2.0,7.81616353,310.0,4428.24164843,10.0
7,5.0,10.0,21.0,2.0,7.81616353,310.0,4428.24164843,10.0
8,5.0,34.0,21.0,2.0,7.26463696,550.0,4428.24164843,10.0
9,5.0,38.0,21.0,2.0,7.10545185,590.0,4428.24164843,10.0
10,5.0,133.0,24.0,1.0,6.67245807,1590.0,4428.24164843,10.0
11,5.0,34.0,21.0,2.0,7.26463696,550.0,4428.24164843,10.0
12,5.0,63.0,5.0,2.0,7.04419362,680.0,4428.24164843,10.0
13,5.0,49.0,21.0,1.0,6.99629019,720.0,4428.24164843,10.0
14,5.0,86.0,17.0,1.0,6.76748908,1050.0,4428.24164843,10.0
15,5.0,150.0,21.0,2.0,6.62615426,1710.0,4428.24164843,10.0
16,5.0,104.0,13.0,2.0,6.76524736,1170.0,4428.24164843,10.0
17,5.0,123.0,21.0,2.0,6.69655523,1440.0,4428.24164843,10.0
18,5.0,165.0,21.0,2.0,6.62264365,1860.0,4428.24164843,10.0
19,5.0,76.0,22.0,2.0,6.8195565,980.0,4428.24164843,10.0
20,5.0,63.0,21.0,2.0,6.96264885,840.0,4428.24164843,10.0
21,5.0,139.0,24.0,1.0,6.63796048,1650.0,4428.24164843,10.0
22,5.0,76.0,13.0,2.0,6.91138584,890.0,4428.24164843,10.0
23,5.0,76.0,22.0,2.0,6.8195565,980.0,4428.24164843,10.0
24,5.0,76.0,13.0,2.0,6.91138584,890.0,4428.24164843,10.0
25,5.0,187.0,21.0,2.0,6.57950424,2080.0,4428.24164843,10.0
26,5.0,187.0,21.0,2.0,6.57950424,2080.0,4428.24164843,10.0
27,5.0,38.0,21.0,2.0,7.10545185,590.0,4428.24164843,10.0
28,5.0,187.0,12.0,2.0,6.58524231,1990.0,4428.24164843,10.0
29,5.0,169.0,21.0,2.0,6.60486792,1900.0,4428.24164843,10.0
30,5.0,110.0,21.0,2.0,6.73867443,1310.0,4428.24164843,10.0
31,5.0,110.0,21.0,1.0,6.71988816,1330.0,4428.24164843,10.0
0,5.0,187.0,35.0,2.0,6.53411873,2220.0,4444.87788643,11.0
1,5.0,187.0,35.0,2.0,6.53411873,2220.0,4444.87788643,11.0
2,5.0,10.0,12.0,2.0,8.15317486,220.0,4444.87788643,11.0
3,5.0,10.0,12.0,2.0,8.15317486,220.0,4444.87788643,11.0
4,5.0,10.0,33.0,2.0,7.49326012,430.0,4444.87788643,11.0
5,5.0,10.0,21.0,2.0,7.81616353,310.0,4444.87788643,11.0
6,5.0,10.0,21.0,2.0,7.81616353,310.0,4444.87788643,11.0
7,5.0,10.0,13.0,2.0,8.080481,230.0,4444.87788643,11.0
8,5.0,34.0,21.0,2.0,7.26463696,550.0,4444.87788643,11.0
9,5.0,34.0,21.0,2.0,7.26463696,550.0,4444.87788643,11.0
10,5.0,104.0,13.0,2.0,6.76524736,1170.0,4444.87788643,11.0
11,5.0,38.0,21.0,2.0,7.10545185,590.0,4444.87788643,11.0
12,5.0,86.0,17.0,1.0,6.76748908,1050.0,4444.87788643,11.0
13,5.0,150.0,21.0,2.0,6.62615426,1710.0,4444.87788643,11.0
14,5.0,110.0,21.0,2.0,6.73867443,1310.0,4444.87788643,11.0
15,5.0,187.0,12.0,2.0,6.58524231,1990.0,4444.87788643,11.0
16,5.0,133.0,24.0,1.0,6.67245807,1590.0,4444.87788643,11.0
17,5.0,76.0,22.0,2.0,6.8195565,980.0,4444.87788643,11.0
18,5.0,63.0,21.0,2.0,6.96264885,840.0,4444.87788643,11.0
19,5.0,110.0,21.0,1.0,6.71988816,1330.0,4444.87788643,11.0
20,5.0,123.0,21.0,2.0,6.69655523,1440.0,4444.87788643,11.0
21,5.0,165.0,21.0,2.0,6.62264365,1860.0,4444.87788643,11.0
22,5.0,10.0,13.0,2.0,8.080481,230.0,4444.87788643,11.0
23,5.0,76.0,13.0,2.0,6.91138584,890.0,4444.87788643,11.0
24,5.0,76.0,22.0,2.0,6.8195565,980.0,4444.87788643,11.0
25,5.0,76.0,13.0,2.0,6.91138584,890.0,4444.87788643,11.0
26,5.0,187.0,21.0,2.0,6.57950424,2080.0,4444.87788643,11.0
