idx,params_1,params_2,params_3,params_4,fitness_1,fitness_2,hypervolume,gen
1,5.0,175.0,115.0,2.0,6.59665725,2900.0,12042.561694200002,3.0
2,4.0,5.0,5.0,1.0,8.68843403,120.0,12042.561694200002,3.0
3,5.0,20.0,18.0,2.0,7.63579118,380.0,12042.561694200002,3.0
4,4.0,13.0,14.0,2.0,8.092039,270.0,12042.561694200002,3.0
5,5.0,57.0,12.0,2.0,6.99381508,690.0,12042.561694200002,3.0
6,5.0,69.0,5.0,2.0,6.90019198,740.0,12042.561694200002,3.0
7,1.0,19.0,1.0,2.0,8.68354037,200.0,12042.561694200002,3.0
8,5.0,127.0,88.0,2.0,6.67627953,2150.0,12042.561694200002,3.0
9,5.0,117.0,18.0,1.0,6.7721492,1370.0,12042.561694200002,3.0
10,5.0,127.0,88.0,2.0,6.67627953,2150.0,12042.561694200002,3.0
11,5.0,138.0,25.0,2.0,6.70134828,1630.0,12042.561694200002,3.0
12,5.0,117.0,25.0,2.0,6.73163482,1420.0,12042.561694200002,3.0
13,5.0,138.0,25.0,2.0,6.70134828,1630.0,12042.561694200002,3.0
14,5.0,117.0,18.0,1.0,6.7721492,1370.0,12042.561694200002,3.0
15,5.0,127.0,88.0,2.0,6.67627953,2150.0,12042.561694200002,3.0
16,5.0,127.0,88.0,2.0,6.67627953,2150.0,12042.561694200002,3.0
17,5.0,127.0,88.0,2.0,6.67627953,2150.0,12042.561694200002,3.0
18,5.0,127.0,88.0,2.0,6.67627953,2150.0,12042.561694200002,3.0
19,5.0,127.0,88.0,2.0,6.67627953,2150.0,12042.561694200002,3.0
20,5.0,127.0,88.0,2.0,6.67627953,2150.0,12042.561694200002,3.0
21,5.0,117.0,18.0,1.0,6.7721492,1370.0,12042.561694200002,3.0
22,5.0,175.0,115.0,2.0,6.59665725,2900.0,12042.561694200002,3.0
23,5.0,175.0,115.0,2.0,6.59665725,2900.0,12042.561694200002,3.0
24,5.0,175.0,115.0,2.0,6.59665725,2900.0,12042.561694200002,3.0
25,5.0,175.0,115.0,2.0,6.59665725,2900.0,12042.561694200002,3.0
26,5.0,175.0,115.0,2.0,6.59665725,2900.0,12042.561694200002,3.0
27,5.0,175.0,115.0,2.0,6.59665725,2900.0,12042.561694200002,3.0
0,5.0,175.0,115.0,2.0,6.59665725,2900.0,12208.1791235,4.0
1,5.0,175.0,115.0,2.0,6.59665725,2900.0,12208.1791235,4.0
2,4.0,5.0,5.0,2.0,9.05827102,100.0,12208.1791235,4.0
3,5.0,13.0,14.0,2.0,8.05745829,270.0,12208.1791235,4.0
4,5.0,175.0,14.0,2.0,6.60125356,1890.0,12208.1791235,4.0
5,5.0,33.0,10.0,2.0,7.42799921,430.0,12208.1791235,4.0
6,5.0,57.0,12.0,2.0,6.99381508,690.0,12208.1791235,4.0
7,1.0,19.0,1.0,2.0,8.68354037,200.0,12208.1791235,4.0
8,5.0,69.0,67.0,2.0,6.82158794,1360.0,12208.1791235,4.0
9,5.0,69.0,5.0,2.0,6.90019198,740.0,12208.1791235,4.0
10,5.0,20.0,18.0,2.0,7.63579118,380.0,12208.1791235,4.0
11,4.0,5.0,5.0,1.0,8.68843403,120.0,12208.1791235,4.0
12,5.0,160.0,18.0,2.0,6.64795815,1780.0,12208.1791235,4.0
13,5.0,20.0,18.0,2.0,7.63579118,380.0,12208.1791235,4.0
14,5.0,138.0,25.0,2.0,6.70134828,1630.0,12208.1791235,4.0
15,5.0,117.0,25.0,2.0,6.73163482,1420.0,12208.1791235,4.0
16,5.0,138.0,25.0,2.0,6.70134828,1630.0,12208.1791235,4.0
17,5.0,69.0,5.0,2.0,6.90019198,740.0,12208.1791235,4.0
18,5.0,117.0,18.0,1.0,6.7721492,1370.0,12208.1791235,4.0
19,5.0,117.0,25.0,2.0,6.73163482,1420.0,12208.1791235,4.0
20,1.0,19.0,1.0,2.0,8.68354037,200.0,12208.1791235,4.0
21,5.0,117.0,18.0,1.0,6.7721492,1370.0,12208.1791235,4.0
22,5.0,175.0,115.0,2.0,6.59665725,2900.0,12208.1791235,4.0
23,5.0,175.0,115.0,2.0,6.59665725,2900.0,12208.1791235,4.0
24,5.0,175.0,115.0,2.0,6.59665725,2900.0,12208.1791235,4.0
25,5.0,175.0,115.0,2.0,6.59665725,2900.0,12208.1791235,4.0
26,5.0,175.0,115.0,2.0,6.59665725,2900.0,12208.1791235,4.0
27,5.0,175.0,115.0,2.0,6.59665725,2900.0,12208.1791235,4.0
0,5.0,175.0,9.0,2.0,6.59562569,1840.0,12303.394116699998,5.0
1,4.0,5.0,4.0,2.0,9.7444836,90.0,12303.394116699998,5.0
2,5.0,73.0,18.0,2.0,6.87724263,910.0,12303.394116699998,5.0
3,4.0,5.0,5.0,1.0,8.68843403,120.0,12303.394116699998,5.0
4,5.0,57.0,5.0,1.0,7.18787876,640.0,12303.394116699998,5.0
5,5.0,2.0,14.0,2.0,8.20218707,160.0,12303.394116699998,5.0
6,5.0,69.0,67.0,2.0,6.82158794,1360.0,12303.394116699998,5.0
7,5.0,154.0,5.0,2.0,6.66695333,1590.0,12303.394116699998,5.0
8,4.0,5.0,5.0,2.0,9.05827102,100.0,12303.394116699998,5.0
9,5.0,13.0,14.0,2.0,8.05745829,270.0,12303.394116699998,5.0
10,5.0,33.0,10.0,2.0,7.42799921,430.0,12303.394116699998,5.0
11,5.0,20.0,18.0,2.0,7.63579118,380.0,12303.394116699998,5.0
12,5.0,57.0,12.0,2.0,6.99381508,690.0,12303.394116699998,5.0
13,5.0,20.0,18.0,2.0,7.63579118,380.0,12303.394116699998,5.0
14,5.0,69.0,5.0,2.0,6.90019198,740.0,12303.394116699998,5.0
15,5.0,160.0,18.0,2.0,6.64795815,1780.0,12303.394116699998,5.0
16,4.0,5.0,5.0,2.0,9.05827102,100.0,12303.394116699998,5.0
17,5.0,117.0,25.0,2.0,6.73163482,1420.0,12303.394116699998,5.0
18,5.0,13.0,14.0,2.0,8.05745829,270.0,12303.394116699998,5.0
19,5.0,33.0,10.0,2.0,7.42799921,430.0,12303.394116699998,5.0
20,5.0,117.0,25.0,2.0,6.73163482,1420.0,12303.394116699998,5.0
21,5.0,117.0,18.0,1.0,6.7721492,1370.0,12303.394116699998,5.0
22,5.0,160.0,18.0,2.0,6.64795815,1780.0,12303.394116699998,5.0
23,5.0,69.0,5.0,2.0,6.90019198,740.0,12303.394116699998,5.0
24,5.0,69.0,67.0,2.0,6.82158794,1360.0,12303.394116699998,5.0
25,5.0,117.0,18.0,1.0,6.7721492,1370.0,12303.394116699998,5.0
26,5.0,69.0,67.0,2.0,6.82158794,1360.0,12303.394116699998,5.0
27,5.0,20.0,18.0,2.0,7.63579118,380.0,12303.394116699998,5.0
0,5.0,175.0,9.0,2.0,6.59562569,1840.0,12344.1940277,6.0
1,5.0,175.0,9.0,2.0,6.59562569,1840.0,12344.1940277,6.0
2,4.0,5.0,4.0,2.0,9.7444836,90.0,12344.1940277,6.0
3,5.0,95.0,14.0,2.0,6.79315372,1090.0,12344.1940277,6.0
4,5.0,57.0,5.0,2.0,7.13208729,620.0,12344.1940277,6.0
5,4.0,5.0,5.0,1.0,8.68843403,120.0,12344.1940277,6.0
6,4.0,5.0,5.0,2.0,9.05827102,100.0,12344.1940277,6.0
7,5.0,2.0,14.0,2.0,8.20218707,160.0,12344.1940277,6.0
8,5.0,154.0,5.0,2.0,6.66695333,1590.0,12344.1940277,6.0
9,5.0,33.0,10.0,2.0,7.42799921,430.0,12344.1940277,6.0
10,5.0,117.0,18.0,1.0,6.7721492,1370.0,12344.1940277,6.0
11,5.0,154.0,14.0,2.0,6.63470144,1680.0,12344.1940277,6.0
12,5.0,20.0,18.0,2.0,7.63579118,380.0,12344.1940277,6.0
13,5.0,13.0,14.0,2.0,8.05745829,270.0,12344.1940277,6.0
14,5.0,57.0,12.0,2.0,6.99381508,690.0,12344.1940277,6.0
15,4.0,5.0,4.0,1.0,8.89840736,110.0,12344.1940277,6.0
16,5.0,20.0,18.0,2.0,7.63579118,380.0,12344.1940277,6.0
17,5.0,69.0,5.0,2.0,6.90019198,740.0,12344.1940277,6.0
18,5.0,73.0,18.0,2.0,6.87724263,910.0,12344.1940277,6.0
19,5.0,33.0,10.0,2.0,7.42799921,430.0,12344.1940277,6.0
20,5.0,73.0,18.0,2.0,6.87724263,910.0,12344.1940277,6.0
21,5.0,117.0,25.0,2.0,6.73163482,1420.0,12344.1940277,6.0
22,4.0,5.0,18.0,2.0,8.13251787,230.0,12344.1940277,6.0
23,5.0,13.0,14.0,2.0,8.05745829,270.0,12344.1940277,6.0
24,4.0,5.0,5.0,2.0,9.05827102,100.0,12344.1940277,6.0
25,5.0,117.0,25.0,2.0,6.73163482,1420.0,12344.1940277,6.0
26,5.0,20.0,5.0,2.0,8.09763012,250.0,12344.1940277,6.0
27,5.0,2.0,14.0,2.0,8.20218707,160.0,12344.1940277,6.0
0,5.0,175.0,9.0,2.0,6.59562569,1840.0,12347.041717099999,7.0
1,5.0,175.0,9.0,2.0,6.59562569,1840.0,12347.041717099999,7.0
2,4.0,5.0,4.0,2.0,9.7444836,90.0,12347.041717099999,7.0
3,4.0,5.0,4.0,2.0,9.7444836,90.0,12347.041717099999,7.0
4,4.0,5.0,5.0,2.0,9.05827102,100.0,12347.041717099999,7.0
5,5.0,117.0,18.0,1.0,6.7721492,1370.0,12347.041717099999,7.0
6,5.0,95.0,14.0,2.0,6.79315372,1090.0,12347.041717099999,7.0
7,5.0,5.0,8.0,2.0,8.60697433,130.0,12347.041717099999,7.0
8,5.0,33.0,10.0,2.0,7.42799921,430.0,12347.041717099999,7.0
9,5.0,2.0,14.0,2.0,8.20218707,160.0,12347.041717099999,7.0
10,5.0,20.0,18.0,2.0,7.63579118,380.0,12347.041717099999,7.0
11,5.0,57.0,5.0,2.0,7.13208729,620.0,12347.041717099999,7.0
12,5.0,13.0,14.0,2.0,8.05745829,270.0,12347.041717099999,7.0
13,5.0,57.0,12.0,2.0,6.99381508,690.0,12347.041717099999,7.0
14,5.0,57.0,5.0,2.0,7.13208729,620.0,12347.041717099999,7.0
15,5.0,20.0,18.0,2.0,7.63579118,380.0,12347.041717099999,7.0
16,5.0,69.0,5.0,2.0,6.90019198,740.0,12347.041717099999,7.0
17,5.0,73.0,18.0,2.0,6.87724263,910.0,12347.041717099999,7.0
18,5.0,33.0,10.0,2.0,7.42799921,430.0,12347.041717099999,7.0
19,5.0,73.0,18.0,2.0,6.87724263,910.0,12347.041717099999,7.0
20,5.0,117.0,25.0,2.0,6.73163482,1420.0,12347.041717099999,7.0
21,5.0,95.0,14.0,2.0,6.79315372,1090.0,12347.041717099999,7.0
22,5.0,154.0,5.0,2.0,6.66695333,1590.0,12347.041717099999,7.0
23,4.0,5.0,5.0,1.0,8.68843403,120.0,12347.041717099999,7.0
24,5.0,175.0,5.0,1.0,6.61450652,1820.0,12347.041717099999,7.0
25,5.0,154.0,14.0,2.0,6.63470144,1680.0,12347.041717099999,7.0
26,4.0,5.0,18.0,2.0,8.13251787,230.0,12347.041717099999,7.0
27,5.0,13.0,14.0,2.0,8.05745829,270.0,12347.041717099999,7.0
0,5.0,175.0,9.0,2.0,6.59562569,1840.0,12358.4365793,8.0
1,5.0,175.0,9.0,2.0,6.59562569,1840.0,12358.4365793,8.0
2,4.0,5.0,4.0,2.0,9.7444836,90.0,12358.4365793,8.0
3,4.0,5.0,4.0,2.0,9.7444836,90.0,12358.4365793,8.0
4,4.0,5.0,5.0,2.0,9.05827102,100.0,12358.4365793,8.0
5,5.0,33.0,4.0,2.0,7.78639886,370.0,12358.4365793,8.0
6,5.0,154.0,5.0,2.0,6.66695333,1590.0,12358.4365793,8.0
7,5.0,33.0,10.0,2.0,7.42799921,430.0,12358.4365793,8.0
8,5.0,117.0,18.0,1.0,6.7721492,1370.0,12358.4365793,8.0
9,5.0,69.0,5.0,2.0,6.90019198,740.0,12358.4365793,8.0
10,5.0,95.0,14.0,2.0,6.79315372,1090.0,12358.4365793,8.0
11,4.0,5.0,5.0,1.0,8.68843403,120.0,12358.4365793,8.0
12,5.0,154.0,14.0,2.0,6.63470144,1680.0,12358.4365793,8.0
13,4.0,5.0,10.0,2.0,8.36161003,150.0,12358.4365793,8.0
14,5.0,57.0,5.0,2.0,7.13208729,620.0,12358.4365793,8.0
15,5.0,95.0,9.0,2.0,6.79477901,1040.0,12358.4365793,8.0
16,5.0,73.0,18.0,2.0,6.87724263,910.0,12358.4365793,8.0
17,4.0,5.0,5.0,2.0,9.05827102,100.0,12358.4365793,8.0
18,5.0,33.0,10.0,2.0,7.42799921,430.0,12358.4365793,8.0
19,5.0,2.0,14.0,2.0,8.20218707,160.0,12358.4365793,8.0
20,5.0,57.0,5.0,2.0,7.13208729,620.0,12358.4365793,8.0
21,5.0,117.0,25.0,2.0,6.73163482,1420.0,12358.4365793,8.0
22,5.0,13.0,14.0,2.0,8.05745829,270.0,12358.4365793,8.0
23,4.0,5.0,18.0,2.0,8.13251787,230.0,12358.4365793,8.0
24,5.0,175.0,5.0,1.0,6.61450652,1820.0,12358.4365793,8.0
25,5.0,57.0,12.0,2.0,6.99381508,690.0,12358.4365793,8.0
26,5.0,52.0,14.0,2.0,7.06183916,660.0,12358.4365793,8.0
27,5.0,5.0,8.0,2.0,8.60697433,130.0,12358.4365793,8.0
0,5.0,175.0,9.0,2.0,6.59562569,1840.0,12369.4000031,9.0
1,5.0,175.0,9.0,2.0,6.59562569,1840.0,12369.4000031,9.0
2,4.0,5.0,4.0,2.0,9.7444836,90.0,12369.4000031,9.0
3,4.0,5.0,4.0,2.0,9.7444836,90.0,12369.4000031,9.0
4,5.0,33.0,4.0,2.0,7.78639886,370.0,12369.4000031,9.0
5,5.0,117.0,18.0,2.0,6.71960377,1350.0,12369.4000031,9.0
6,4.0,5.0,5.0,2.0,9.05827102,100.0,12369.4000031,9.0
7,5.0,33.0,10.0,2.0,7.42799921,430.0,12369.4000031,9.0
8,5.0,73.0,18.0,2.0,6.87724263,910.0,12369.4000031,9.0
9,5.0,13.0,14.0,2.0,8.05745829,270.0,12369.4000031,9.0
10,5.0,117.0,5.0,2.0,6.75607776,1220.0,12369.4000031,9.0
11,5.0,154.0,14.0,2.0,6.63470144,1680.0,12369.4000031,9.0
12,5.0,154.0,5.0,2.0,6.66695333,1590.0,12369.4000031,9.0
13,5.0,57.0,5.0,2.0,7.13208729,620.0,12369.4000031,9.0
14,5.0,95.0,9.0,2.0,6.79477901,1040.0,12369.4000031,9.0
15,5.0,5.0,4.0,1.0,8.90899248,110.0,12369.4000031,9.0
16,5.0,33.0,10.0,2.0,7.42799921,430.0,12369.4000031,9.0
17,5.0,69.0,5.0,2.0,6.90019198,740.0,12369.4000031,9.0
18,5.0,5.0,8.0,2.0,8.60697433,130.0,12369.4000031,9.0
19,5.0,2.0,14.0,2.0,8.20218707,160.0,12369.4000031,9.0
20,5.0,57.0,5.0,2.0,7.13208729,620.0,12369.4000031,9.0
21,5.0,95.0,14.0,2.0,6.79315372,1090.0,12369.4000031,9.0
22,4.0,5.0,18.0,2.0,8.13251787,230.0,12369.4000031,9.0
23,5.0,175.0,5.0,1.0,6.61450652,1820.0,12369.4000031,9.0
24,5.0,52.0,14.0,2.0,7.06183916,660.0,12369.4000031,9.0
25,4.0,5.0,10.0,2.0,8.36161003,150.0,12369.4000031,9.0
26,4.0,5.0,5.0,1.0,8.68843403,120.0,12369.4000031,9.0
27,5.0,154.0,5.0,2.0,6.66695333,1590.0,12369.4000031,9.0
0,5.0,175.0,9.0,2.0,6.59562569,1840.0,12377.528796999999,10.0
1,5.0,175.0,9.0,2.0,6.59562569,1840.0,12377.528796999999,10.0
2,4.0,5.0,4.0,2.0,9.7444836,90.0,12377.528796999999,10.0
3,4.0,5.0,4.0,2.0,9.7444836,90.0,12377.528796999999,10.0
4,4.0,5.0,5.0,2.0,9.05827102,100.0,12377.528796999999,10.0
5,5.0,33.0,10.0,2.0,7.42799921,430.0,12377.528796999999,10.0
6,5.0,41.0,18.0,2.0,7.24070643,590.0,12377.528796999999,10.0
7,5.0,69.0,5.0,2.0,6.90019198,740.0,12377.528796999999,10.0
8,5.0,33.0,4.0,2.0,7.78639886,370.0,12377.528796999999,10.0
9,5.0,117.0,18.0,2.0,6.71960377,1350.0,12377.528796999999,10.0
10,5.0,154.0,5.0,2.0,6.66695333,1590.0,12377.528796999999,10.0
11,4.0,5.0,10.0,2.0,8.36161003,150.0,12377.528796999999,10.0
12,5.0,52.0,14.0,2.0,7.06183916,660.0,12377.528796999999,10.0
13,5.0,154.0,14.0,2.0,6.63470144,1680.0,12377.528796999999,10.0
14,5.0,95.0,9.0,2.0,6.79477901,1040.0,12377.528796999999,10.0
15,5.0,73.0,18.0,2.0,6.87724263,910.0,12377.528796999999,10.0
16,4.0,5.0,4.0,1.0,8.89840736,110.0,12377.528796999999,10.0
17,5.0,2.0,14.0,2.0,8.20218707,160.0,12377.528796999999,10.0
18,5.0,5.0,8.0,2.0,8.60697433,130.0,12377.528796999999,10.0
19,5.0,33.0,4.0,2.0,7.78639886,370.0,12377.528796999999,10.0
20,5.0,13.0,14.0,2.0,8.05745829,270.0,12377.528796999999,10.0
21,5.0,117.0,5.0,2.0,6.75607776,1220.0,12377.528796999999,10.0
22,5.0,13.0,9.0,2.0,8.10437713,220.0,12377.528796999999,10.0
23,5.0,69.0,18.0,2.0,6.89609165,870.0,12377.528796999999,10.0
24,4.0,5.0,5.0,1.0,8.68843403,120.0,12377.528796999999,10.0
25,5.0,175.0,5.0,2.0,6.60786754,1800.0,12377.528796999999,10.0
26,5.0,33.0,10.0,2.0,7.42799921,430.0,12377.528796999999,10.0
27,5.0,117.0,9.0,2.0,6.75457081,1260.0,12377.528796999999,10.0
0,5.0,175.0,9.0,2.0,6.59562569,1840.0,12381.465572799998,11.0
1,5.0,175.0,9.0,2.0,6.59562569,1840.0,12381.465572799998,11.0
2,4.0,5.0,4.0,2.0,9.7444836,90.0,12381.465572799998,11.0
3,4.0,5.0,4.0,2.0,9.7444836,90.0,12381.465572799998,11.0
4,5.0,117.0,18.0,2.0,6.71960377,1350.0,12381.465572799998,11.0
5,4.0,5.0,5.0,2.0,9.05827102,100.0,12381.465572799998,11.0
6,5.0,154.0,5.0,2.0,6.66695333,1590.0,12381.465572799998,11.0
7,5.0,116.0,4.0,2.0,6.74286514,1200.0,12381.465572799998,11.0
8,5.0,52.0,14.0,2.0,7.06183916,660.0,12381.465572799998,11.0
9,5.0,13.0,14.0,2.0,8.05745829,270.0,12381.465572799998,11.0
10,5.0,69.0,5.0,2.0,6.90019198,740.0,12381.465572799998,11.0
11,5.0,41.0,18.0,2.0,7.24070643,590.0,12381.465572799998,11.0
12,5.0,23.0,18.0,2.0,7.59389612,410.0,12381.465572799998,11.0
13,5.0,33.0,10.0,2.0,7.42799921,430.0,12381.465572799998,11.0
14,4.0,5.0,4.0,1.0,8.89840736,110.0,12381.465572799998,11.0
15,5.0,2.0,14.0,2.0,8.20218707,160.0,12381.465572799998,11.0
16,5.0,5.0,8.0,2.0,8.60697433,130.0,12381.465572799998,11.0
17,5.0,33.0,4.0,2.0,7.78639886,370.0,12381.465572799998,11.0
18,5.0,73.0,18.0,2.0,6.87724263,910.0,12381.465572799998,11.0
19,5.0,33.0,4.0,2.0,7.78639886,370.0,12381.465572799998,11.0
20,5.0,13.0,9.0,2.0,8.10437713,220.0,12381.465572799998,11.0
21,4.0,5.0,5.0,1.0,8.68843403,120.0,12381.465572799998,11.0
22,5.0,95.0,9.0,2.0,6.79477901,1040.0,12381.465572799998,11.0
23,5.0,99.0,4.0,2.0,6.82613384,1030.0,12381.465572799998,11.0
24,5.0,41.0,18.0,2.0,7.24070643,590.0,12381.465572799998,11.0
25,4.0,5.0,10.0,2.0,8.36161003,150.0,12381.465572799998,11.0
26,5.0,69.0,18.0,2.0,6.89609165,870.0,12381.465572799998,11.0
27,5.0,154.0,14.0,2.0,6.63470144,1680.0,12381.465572799998,11.0
0,5.0,175.0,9.0,2.0,6.59562569,1840.0,12389.997984099999,12.0
1,5.0,175.0,9.0,2.0,6.59562569,1840.0,12389.997984099999,12.0
2,4.0,5.0,4.0,2.0,9.7444836,90.0,12389.997984099999,12.0
3,4.0,5.0,4.0,2.0,9.7444836,90.0,12389.997984099999,12.0
4,4.0,5.0,5.0,2.0,9.05827102,100.0,12389.997984099999,12.0
5,5.0,117.0,18.0,2.0,6.71960377,1350.0,12389.997984099999,12.0
6,5.0,154.0,14.0,2.0,6.63470144,1680.0,12389.997984099999,12.0
7,5.0,41.0,18.0,2.0,7.24070643,590.0,12389.997984099999,12.0
8,5.0,23.0,18.0,2.0,7.59389612,410.0,12389.997984099999,12.0
9,5.0,154.0,5.0,2.0,6.66695333,1590.0,12389.997984099999,12.0
10,4.0,5.0,10.0,2.0,8.36161003,150.0,12389.997984099999,12.0
11,5.0,33.0,10.0,2.0,7.42799921,430.0,12389.997984099999,12.0
12,5.0,25.0,5.0,2.0,7.9355667,300.0,12389.997984099999,12.0
13,4.0,5.0,4.0,1.0,8.89840736,110.0,12389.997984099999,12.0
14,5.0,69.0,5.0,2.0,6.90019198,740.0,12389.997984099999,12.0
15,5.0,95.0,9.0,2.0,6.79477901,1040.0,12389.997984099999,12.0
16,5.0,2.0,14.0,2.0,8.20218707,160.0,12389.997984099999,12.0
17,5.0,73.0,18.0,2.0,6.87724263,910.0,12389.997984099999,12.0
18,5.0,69.0,18.0,2.0,6.89609165,870.0,12389.997984099999,12.0
19,4.0,5.0,5.0,1.0,8.68843403,120.0,12389.997984099999,12.0
20,5.0,52.0,14.0,2.0,7.06183916,660.0,12389.997984099999,12.0
21,5.0,116.0,4.0,2.0,6.74286514,1200.0,12389.997984099999,12.0
22,5.0,33.0,4.0,2.0,7.78639886,370.0,12389.997984099999,12.0
23,5.0,99.0,4.0,2.0,6.82613384,1030.0,12389.997984099999,12.0
24,5.0,41.0,18.0,2.0,7.24070643,590.0,12389.997984099999,12.0
25,5.0,116.0,4.0,2.0,6.74286514,1200.0,12389.997984099999,12.0
26,5.0,52.0,14.0,2.0,7.06183916,660.0,12389.997984099999,12.0
27,5.0,13.0,9.0,2.0,8.10437713,220.0,12389.997984099999,12.0
0,5.0,175.0,9.0,2.0,6.59562569,1840.0,12390.617220699998,13.0
1,5.0,175.0,9.0,2.0,6.59562569,1840.0,12390.617220699998,13.0
2,4.0,5.0,4.0,2.0,9.7444836,90.0,12390.617220699998,13.0
3,4.0,5.0,4.0,2.0,9.7444836,90.0,12390.617220699998,13.0
4,4.0,5.0,5.0,2.0,9.05827102,100.0,12390.617220699998,13.0
5,5.0,154.0,5.0,2.0,6.66695333,1590.0,12390.617220699998,13.0
6,4.0,5.0,5.0,1.0,8.68843403,120.0,12390.617220699998,13.0
7,4.0,5.0,10.0,2.0,8.36161003,150.0,12390.617220699998,13.0
8,5.0,13.0,9.0,2.0,8.10437713,220.0,12390.617220699998,13.0
9,5.0,23.0,18.0,2.0,7.59389612,410.0,12390.617220699998,13.0
10,5.0,117.0,18.0,2.0,6.71960377,1350.0,12390.617220699998,13.0
11,5.0,33.0,10.0,2.0,7.42799921,430.0,12390.617220699998,13.0
