idx,params_1,params_2,params_3,params_4,fitness_1,fitness_2,hypervolume,gen
25,5.0,24.0,22.0,2.0,7.47519102,460.0,11979.099854099999,6.0
26,5.0,24.0,22.0,2.0,7.47519102,460.0,11979.099854099999,6.0
27,5.0,24.0,22.0,2.0,7.47519102,460.0,11979.099854099999,6.0
0,5.0,8.0,10.0,2.0,8.24543336,180.0,11998.956358899999,7.0
1,5.0,8.0,10.0,2.0,8.24543336,180.0,11998.956358899999,7.0
2,5.0,183.0,195.0,2.0,6.60612808,3780.0,11998.956358899999,7.0
3,5.0,183.0,195.0,2.0,6.60612808,3780.0,11998.956358899999,7.0
4,5.0,183.0,28.0,1.0,6.6166723,2130.0,11998.956358899999,7.0
5,5.0,102.0,28.0,2.0,6.8345458,1300.0,11998.956358899999,7.0
6,5.0,83.0,10.0,2.0,6.93017042,930.0,11998.956358899999,7.0
7,5.0,24.0,58.0,2.0,7.17837673,820.0,11998.956358899999,7.0
8,5.0,24.0,10.0,2.0,7.91342198,340.0,11998.956358899999,7.0
9,5.0,24.0,28.0,1.0,7.25681232,540.0,11998.956358899999,7.0
10,5.0,24.0,10.0,2.0,7.91342198,340.0,11998.956358899999,7.0
11,5.0,27.0,10.0,2.0,7.6203047,370.0,11998.956358899999,7.0
12,5.0,91.0,93.0,2.0,6.78255828,1840.0,11998.956358899999,7.0
13,5.0,24.0,22.0,2.0,7.47519102,460.0,11998.956358899999,7.0
14,5.0,183.0,10.0,2.0,6.63969469,1930.0,11998.956358899999,7.0
15,5.0,24.0,22.0,2.0,7.47519102,460.0,11998.956358899999,7.0
16,5.0,91.0,10.0,1.0,6.8424312,1030.0,11998.956358899999,7.0
17,5.0,98.0,93.0,2.0,6.76663962,1910.0,11998.956358899999,7.0
18,5.0,27.0,10.0,2.0,7.6203047,370.0,11998.956358899999,7.0
19,5.0,24.0,58.0,2.0,7.17837673,820.0,11998.956358899999,7.0
20,5.0,24.0,28.0,1.0,7.25681232,540.0,11998.956358899999,7.0
21,5.0,183.0,28.0,1.0,6.6166723,2130.0,11998.956358899999,7.0
22,5.0,91.0,93.0,2.0,6.78255828,1840.0,11998.956358899999,7.0
23,5.0,91.0,10.0,2.0,6.87834887,1010.0,11998.956358899999,7.0
24,5.0,91.0,10.0,2.0,6.87834887,1010.0,11998.956358899999,7.0
25,5.0,183.0,10.0,2.0,6.63969469,1930.0,11998.956358899999,7.0
26,5.0,98.0,93.0,2.0,6.76663962,1910.0,11998.956358899999,7.0
27,5.0,91.0,10.0,1.0,6.8424312,1030.0,11998.956358899999,7.0
0,5.0,8.0,10.0,2.0,8.24543336,180.0,12003.364897799998,8.0
1,5.0,8.0,10.0,2.0,8.24543336,180.0,12003.364897799998,8.0
2,5.0,183.0,195.0,2.0,6.60612808,3780.0,12003.364897799998,8.0
3,5.0,183.0,195.0,2.0,6.60612808,3780.0,12003.364897799998,8.0
4,5.0,183.0,28.0,1.0,6.6166723,2130.0,12003.364897799998,8.0
5,5.0,24.0,10.0,2.0,7.91342198,340.0,12003.364897799998,8.0
6,5.0,91.0,93.0,2.0,6.78255828,1840.0,12003.364897799998,8.0
7,5.0,24.0,28.0,1.0,7.25681232,540.0,12003.364897799998,8.0
8,5.0,24.0,10.0,2.0,7.91342198,340.0,12003.364897799998,8.0
9,5.0,27.0,10.0,2.0,7.6203047,370.0,12003.364897799998,8.0
10,5.0,24.0,67.0,2.0,7.10708844,910.0,12003.364897799998,8.0
11,5.0,24.0,22.0,2.0,7.47519102,460.0,12003.364897799998,8.0
12,5.0,102.0,28.0,2.0,6.8345458,1300.0,12003.364897799998,8.0
13,5.0,83.0,10.0,2.0,6.93017042,930.0,12003.364897799998,8.0
14,5.0,24.0,58.0,2.0,7.17837673,820.0,12003.364897799998,8.0
15,5.0,160.0,28.0,1.0,6.67252007,1900.0,12003.364897799998,8.0
16,5.0,24.0,22.0,2.0,7.47519102,460.0,12003.364897799998,8.0
17,5.0,102.0,28.0,2.0,6.8345458,1300.0,12003.364897799998,8.0
18,5.0,91.0,10.0,1.0,6.8424312,1030.0,12003.364897799998,8.0
19,5.0,27.0,10.0,2.0,7.6203047,370.0,12003.364897799998,8.0
20,5.0,183.0,10.0,2.0,6.63969469,1930.0,12003.364897799998,8.0
21,5.0,24.0,58.0,2.0,7.17837673,820.0,12003.364897799998,8.0
22,5.0,24.0,28.0,1.0,7.25681232,540.0,12003.364897799998,8.0
23,5.0,183.0,28.0,1.0,6.6166723,2130.0,12003.364897799998,8.0
24,5.0,91.0,93.0,2.0,6.78255828,1840.0,12003.364897799998,8.0
25,5.0,91.0,10.0,2.0,6.87834887,1010.0,12003.364897799998,8.0
26,5.0,83.0,10.0,2.0,6.93017042,930.0,12003.364897799998,8.0
27,5.0,91.0,10.0,2.0,6.87834887,1010.0,12003.364897799998,8.0
0,5.0,8.0,10.0,2.0,8.24543336,180.0,12028.311352,9.0
1,5.0,8.0,10.0,2.0,8.24543336,180.0,12028.311352,9.0
2,5.0,183.0,195.0,2.0,6.60612808,3780.0,12028.311352,9.0
3,5.0,183.0,195.0,2.0,6.60612808,3780.0,12028.311352,9.0
4,5.0,191.0,10.0,2.0,6.61543306,2010.0,12028.311352,9.0
5,5.0,91.0,68.0,2.0,6.75999882,1590.0,12028.311352,9.0
6,5.0,24.0,10.0,2.0,7.91342198,340.0,12028.311352,9.0
7,5.0,24.0,28.0,1.0,7.25681232,540.0,12028.311352,9.0
8,5.0,24.0,10.0,2.0,7.91342198,340.0,12028.311352,9.0
9,5.0,27.0,10.0,2.0,7.6203047,370.0,12028.311352,9.0
10,5.0,24.0,22.0,2.0,7.47519102,460.0,12028.311352,9.0
11,5.0,24.0,67.0,2.0,7.10708844,910.0,12028.311352,9.0
12,5.0,83.0,10.0,2.0,6.93017042,930.0,12028.311352,9.0
13,5.0,24.0,58.0,2.0,7.17837673,820.0,12028.311352,9.0
14,5.0,102.0,28.0,2.0,6.8345458,1300.0,12028.311352,9.0
15,5.0,24.0,22.0,2.0,7.47519102,460.0,12028.311352,9.0
16,5.0,160.0,28.0,1.0,6.67252007,1900.0,12028.311352,9.0
17,5.0,91.0,10.0,1.0,6.8424312,1030.0,12028.311352,9.0
18,5.0,27.0,10.0,2.0,7.6203047,370.0,12028.311352,9.0
19,5.0,102.0,28.0,2.0,6.8345458,1300.0,12028.311352,9.0
20,5.0,24.0,58.0,2.0,7.17837673,820.0,12028.311352,9.0
21,5.0,24.0,28.0,1.0,7.25681232,540.0,12028.311352,9.0
22,5.0,183.0,10.0,2.0,6.63969469,1930.0,12028.311352,9.0
23,5.0,160.0,28.0,1.0,6.67252007,1900.0,12028.311352,9.0
24,5.0,24.0,67.0,2.0,7.10708844,910.0,12028.311352,9.0
25,5.0,91.0,10.0,2.0,6.87834887,1010.0,12028.311352,9.0
26,5.0,83.0,10.0,2.0,6.93017042,930.0,12028.311352,9.0
27,5.0,91.0,10.0,2.0,6.87834887,1010.0,12028.311352,9.0
0,5.0,8.0,10.0,2.0,8.24543336,180.0,12040.232658199999,10.0
1,5.0,8.0,10.0,2.0,8.24543336,180.0,12040.232658199999,10.0
2,5.0,183.0,195.0,2.0,6.60612808,3780.0,12040.232658199999,10.0
3,5.0,183.0,195.0,2.0,6.60612808,3780.0,12040.232658199999,10.0
4,5.0,191.0,10.0,2.0,6.61543306,2010.0,12040.232658199999,10.0
5,5.0,24.0,10.0,2.0,7.91342198,340.0,12040.232658199999,10.0
6,5.0,24.0,28.0,1.0,7.25681232,540.0,12040.232658199999,10.0
7,5.0,24.0,10.0,2.0,7.91342198,340.0,12040.232658199999,10.0
8,5.0,27.0,10.0,2.0,7.6203047,370.0,12040.232658199999,10.0
9,5.0,102.0,10.0,2.0,6.81303806,1120.0,12040.232658199999,10.0
10,5.0,91.0,68.0,2.0,6.75999882,1590.0,12040.232658199999,10.0
11,5.0,83.0,74.0,2.0,6.79337324,1570.0,12040.232658199999,10.0
12,5.0,24.0,22.0,2.0,7.47519102,460.0,12040.232658199999,10.0
13,5.0,24.0,67.0,2.0,7.10708844,910.0,12040.232658199999,10.0
14,5.0,83.0,10.0,2.0,6.93017042,930.0,12040.232658199999,10.0
15,5.0,24.0,58.0,2.0,7.17837673,820.0,12040.232658199999,10.0
16,5.0,24.0,22.0,2.0,7.47519102,460.0,12040.232658199999,10.0
17,5.0,160.0,28.0,1.0,6.67252007,1900.0,12040.232658199999,10.0
18,5.0,27.0,10.0,2.0,7.6203047,370.0,12040.232658199999,10.0
19,5.0,24.0,58.0,2.0,7.17837673,820.0,12040.232658199999,10.0
20,5.0,91.0,10.0,1.0,6.8424312,1030.0,12040.232658199999,10.0
21,5.0,24.0,28.0,1.0,7.25681232,540.0,12040.232658199999,10.0
22,5.0,183.0,10.0,2.0,6.63969469,1930.0,12040.232658199999,10.0
23,5.0,160.0,28.0,1.0,6.67252007,1900.0,12040.232658199999,10.0
24,5.0,24.0,67.0,2.0,7.10708844,910.0,12040.232658199999,10.0
25,5.0,91.0,10.0,2.0,6.87834887,1010.0,12040.232658199999,10.0
26,5.0,83.0,10.0,2.0,6.93017042,930.0,12040.232658199999,10.0
27,5.0,91.0,10.0,2.0,6.87834887,1010.0,12040.232658199999,10.0
0,5.0,8.0,10.0,2.0,8.24543336,180.0,12101.8669153,11.0
1,5.0,8.0,10.0,2.0,8.24543336,180.0,12101.8669153,11.0
2,5.0,183.0,195.0,2.0,6.60612808,3780.0,12101.8669153,11.0
3,5.0,183.0,195.0,2.0,6.60612808,3780.0,12101.8669153,11.0
4,5.0,191.0,10.0,2.0,6.61543306,2010.0,12101.8669153,11.0
5,5.0,55.0,13.0,2.0,6.99462401,680.0,12101.8669153,11.0
6,5.0,24.0,10.0,2.0,7.91342198,340.0,12101.8669153,11.0
7,5.0,24.0,10.0,2.0,7.91342198,340.0,12101.8669153,11.0
8,5.0,27.0,10.0,2.0,7.6203047,370.0,12101.8669153,11.0
9,5.0,24.0,28.0,1.0,7.25681232,540.0,12101.8669153,11.0
10,5.0,24.0,28.0,1.0,7.25681232,540.0,12101.8669153,11.0
11,5.0,91.0,68.0,2.0,6.75999882,1590.0,12101.8669153,11.0
12,5.0,24.0,22.0,2.0,7.47519102,460.0,12101.8669153,11.0
13,5.0,83.0,74.0,2.0,6.79337324,1570.0,12101.8669153,11.0
14,5.0,83.0,10.0,2.0,6.93017042,930.0,12101.8669153,11.0
15,5.0,102.0,10.0,2.0,6.81303806,1120.0,12101.8669153,11.0
16,5.0,97.0,2.0,2.0,6.81421795,990.0,12101.8669153,11.0
17,5.0,24.0,22.0,2.0,7.47519102,460.0,12101.8669153,11.0
18,5.0,160.0,28.0,1.0,6.67252007,1900.0,12101.8669153,11.0
19,5.0,27.0,10.0,2.0,7.6203047,370.0,12101.8669153,11.0
20,5.0,160.0,28.0,1.0,6.67252007,1900.0,12101.8669153,11.0
21,5.0,83.0,10.0,2.0,6.93017042,930.0,12101.8669153,11.0
22,5.0,102.0,10.0,2.0,6.81303806,1120.0,12101.8669153,11.0
23,5.0,183.0,10.0,2.0,6.63969469,1930.0,12101.8669153,11.0
24,5.0,191.0,10.0,2.0,6.61543306,2010.0,12101.8669153,11.0
25,5.0,183.0,10.0,2.0,6.63969469,1930.0,12101.8669153,11.0
26,5.0,83.0,74.0,2.0,6.79337324,1570.0,12101.8669153,11.0
27,5.0,183.0,195.0,2.0,6.60612808,3780.0,12101.8669153,11.0
0,5.0,8.0,10.0,2.0,8.24543336,180.0,12129.7989717,12.0
1,5.0,8.0,10.0,2.0,8.24543336,180.0,12129.7989717,12.0
2,5.0,199.0,107.0,2.0,6.60593099,3060.0,12129.7989717,12.0
3,5.0,191.0,10.0,2.0,6.61543306,2010.0,12129.7989717,12.0
4,5.0,137.0,22.0,2.0,6.73584157,1590.0,12129.7989717,12.0
5,5.0,55.0,13.0,2.0,6.99462401,680.0,12129.7989717,12.0
6,5.0,24.0,10.0,2.0,7.91342198,340.0,12129.7989717,12.0
7,5.0,24.0,10.0,2.0,7.91342198,340.0,12129.7989717,12.0
8,5.0,27.0,10.0,2.0,7.6203047,370.0,12129.7989717,12.0
9,5.0,24.0,28.0,1.0,7.25681232,540.0,12129.7989717,12.0
10,5.0,24.0,28.0,1.0,7.25681232,540.0,12129.7989717,12.0
11,5.0,102.0,28.0,1.0,6.76971799,1320.0,12129.7989717,12.0
12,5.0,24.0,22.0,2.0,7.47519102,460.0,12129.7989717,12.0
13,5.0,83.0,10.0,2.0,6.93017042,930.0,12129.7989717,12.0
14,5.0,97.0,2.0,2.0,6.81421795,990.0,12129.7989717,12.0
15,5.0,160.0,28.0,1.0,6.67252007,1900.0,12129.7989717,12.0
16,5.0,24.0,22.0,2.0,7.47519102,460.0,12129.7989717,12.0
17,5.0,27.0,10.0,2.0,7.6203047,370.0,12129.7989717,12.0
18,5.0,83.0,36.0,2.0,6.80158157,1190.0,12129.7989717,12.0
19,5.0,55.0,13.0,2.0,6.99462401,680.0,12129.7989717,12.0
20,5.0,83.0,10.0,2.0,6.93017042,930.0,12129.7989717,12.0
21,5.0,102.0,10.0,2.0,6.81303806,1120.0,12129.7989717,12.0
22,5.0,160.0,28.0,1.0,6.67252007,1900.0,12129.7989717,12.0
23,5.0,186.0,10.0,2.0,6.62437484,1960.0,12129.7989717,12.0
24,5.0,183.0,10.0,2.0,6.63969469,1930.0,12129.7989717,12.0
25,5.0,102.0,10.0,2.0,6.81303806,1120.0,12129.7989717,12.0
26,5.0,191.0,10.0,2.0,6.61543306,2010.0,12129.7989717,12.0
27,5.0,183.0,10.0,2.0,6.63969469,1930.0,12129.7989717,12.0
0,5.0,8.0,10.0,2.0,8.24543336,180.0,12135.4535585,13.0
1,5.0,8.0,10.0,2.0,8.24543336,180.0,12135.4535585,13.0
2,5.0,199.0,107.0,2.0,6.60593099,3060.0,12135.4535585,13.0
3,5.0,199.0,107.0,2.0,6.60593099,3060.0,12135.4535585,13.0
4,5.0,191.0,10.0,2.0,6.61543306,2010.0,12135.4535585,13.0
5,5.0,55.0,13.0,2.0,6.99462401,680.0,12135.4535585,13.0
6,5.0,24.0,10.0,2.0,7.91342198,340.0,12135.4535585,13.0
7,5.0,24.0,10.0,2.0,7.91342198,340.0,12135.4535585,13.0
8,5.0,27.0,10.0,2.0,7.6203047,370.0,12135.4535585,13.0
9,5.0,24.0,28.0,1.0,7.25681232,540.0,12135.4535585,13.0
10,5.0,24.0,28.0,1.0,7.25681232,540.0,12135.4535585,13.0
11,5.0,24.0,22.0,2.0,7.47519102,460.0,12135.4535585,13.0
